# Digitized traces from Genet et al. (2023), their Fig 9 (fiber angle +-alpha [deg]).
# Extracted from the published figure by hue segmentation (provenance/reproduction).
# Where variations overlap (curves coincide) an occluded segment is completed from
# the nearest visible variation. columns: panel {pressure[kPa],volume[mL],torsion[deg]}, variation, x=time[ms], y.
panel,variation,x,y
pressure,75,552.38,0.4797
pressure,75,554.11,0.4975
pressure,75,555.84,0.4975
pressure,75,557.58,0.4975
pressure,75,559.31,0.4975
pressure,75,561.04,0.4975
pressure,75,562.77,0.4975
pressure,75,564.50,0.4975
pressure,75,566.23,0.4975
pressure,75,567.97,0.5152
pressure,75,569.70,0.5152
pressure,75,571.43,0.5152
pressure,75,573.16,0.5152
pressure,75,574.89,0.5152
pressure,75,576.62,0.5152
pressure,75,578.35,0.5152
pressure,75,580.09,0.5152
pressure,75,581.82,0.5152
pressure,75,583.55,0.5152
pressure,75,585.28,0.5152
pressure,75,587.01,0.5152
pressure,75,588.74,0.5330
pressure,75,590.48,0.5330
pressure,75,592.21,0.5330
pressure,75,593.94,0.5330
pressure,75,595.67,0.5330
pressure,75,597.40,0.5330
pressure,75,599.13,0.5330
pressure,75,600.87,0.5330
pressure,75,602.60,0.5330
pressure,75,604.33,0.5330
pressure,75,606.06,0.5330
pressure,75,607.79,0.5330
pressure,75,609.52,0.5330
pressure,75,611.26,0.5330
pressure,75,612.99,0.5330
pressure,75,614.72,0.5330
pressure,75,616.45,0.5330
pressure,75,618.18,0.5330
pressure,75,619.91,0.5508
pressure,75,621.65,0.5508
pressure,75,623.38,0.5508
pressure,75,625.11,0.5508
pressure,75,626.84,0.5508
pressure,75,628.57,0.5508
pressure,75,630.30,0.5508
pressure,75,632.03,0.5508
pressure,75,633.77,0.5508
pressure,75,635.50,0.5508
pressure,75,637.23,0.5508
pressure,75,638.96,0.5508
pressure,75,640.69,0.5508
pressure,75,642.42,0.5508
pressure,75,644.16,0.5508
pressure,75,645.89,0.5508
pressure,75,647.62,0.5508
pressure,75,649.35,0.5508
pressure,75,651.08,0.5508
pressure,75,652.81,0.5508
pressure,75,654.55,0.5508
pressure,75,656.28,0.5508
pressure,75,658.01,0.5508
pressure,75,659.74,0.5508
pressure,75,661.47,0.5508
pressure,75,663.20,0.5508
pressure,75,664.94,0.5508
pressure,75,666.67,0.5508
pressure,75,668.40,0.5508
pressure,75,670.13,0.5508
pressure,75,671.86,0.5508
pressure,75,673.59,0.5508
pressure,75,675.32,0.5508
pressure,75,677.06,0.5685
pressure,75,678.79,0.5685
pressure,75,680.52,0.5863
pressure,75,682.25,0.5863
pressure,75,683.98,0.5863
pressure,75,685.71,0.6041
pressure,75,687.45,0.6218
pressure,75,689.18,0.6218
pressure,75,690.91,0.6218
pressure,75,692.64,0.6396
pressure,75,694.37,0.6574
pressure,75,696.10,0.6574
pressure,75,697.84,0.6574
pressure,75,699.57,0.6751
pressure,75,701.30,0.6929
pressure,75,703.03,0.6929
pressure,75,704.76,0.6929
pressure,75,706.49,0.7107
pressure,75,708.23,0.7284
pressure,75,709.96,0.7284
pressure,75,711.69,0.7462
pressure,75,713.42,0.7640
pressure,75,715.15,0.7640
pressure,75,716.88,0.7640
pressure,75,718.61,0.7817
pressure,75,720.35,0.7995
pressure,75,722.08,0.7995
pressure,75,723.81,0.8173
pressure,75,725.54,0.8173
pressure,75,727.27,0.8350
pressure,75,729.00,0.8350
pressure,75,730.74,0.8528
pressure,75,732.47,0.8528
pressure,75,734.20,0.8706
pressure,75,735.93,0.8706
pressure,75,737.66,0.8706
pressure,75,739.39,0.8706
pressure,75,741.13,0.8706
pressure,75,742.86,0.8706
pressure,75,744.59,0.8706
pressure,75,746.32,0.8706
pressure,75,748.05,0.8706
pressure,75,749.78,0.8706
pressure,75,751.52,0.8706
pressure,75,753.25,0.8706
pressure,75,754.98,0.8706
pressure,75,756.71,0.8706
pressure,75,758.44,0.8706
pressure,75,760.17,0.8706
pressure,75,761.90,0.8706
pressure,75,763.64,0.8706
pressure,75,765.37,0.8706
pressure,75,767.10,0.8706
pressure,75,768.83,0.8706
pressure,75,770.56,0.8706
pressure,75,772.29,0.8706
pressure,75,774.03,0.8706
pressure,75,775.76,0.8706
pressure,75,777.49,0.8706
pressure,75,779.22,0.8706
pressure,75,780.95,0.8706
pressure,75,782.68,0.8706
pressure,75,784.42,0.8706
pressure,75,786.15,0.8706
pressure,75,787.88,0.8706
pressure,75,789.61,0.8706
pressure,75,791.34,0.8706
pressure,75,793.07,0.8706
pressure,75,794.81,0.8706
pressure,75,796.54,0.8706
pressure,75,798.27,0.8706
pressure,75,800.00,0.8706
pressure,90,0.00,0.8706
pressure,90,1.73,0.8706
pressure,90,3.46,0.8706
pressure,90,5.19,0.8706
pressure,90,6.93,0.8706
pressure,90,8.66,0.8706
pressure,90,10.39,0.8706
pressure,90,12.12,0.8706
pressure,90,13.85,0.8706
pressure,90,15.58,0.8706
pressure,90,17.32,0.8706
pressure,90,19.05,0.8706
pressure,90,20.78,0.8706
pressure,90,22.51,0.8706
pressure,90,24.24,0.8706
pressure,90,25.97,0.8706
pressure,90,27.71,0.8706
pressure,90,29.44,0.8706
pressure,90,31.17,0.8706
pressure,90,32.90,0.8706
pressure,90,34.63,0.8706
pressure,90,36.36,0.8706
pressure,90,38.10,0.8706
pressure,90,39.83,0.8706
pressure,90,41.56,0.8706
pressure,90,43.29,0.8706
pressure,90,45.02,0.8706
pressure,90,46.75,0.8706
pressure,90,48.48,0.8706
pressure,90,50.22,0.8706
pressure,90,51.95,0.8706
pressure,90,53.68,0.8706
pressure,90,55.41,0.8706
pressure,90,57.14,0.8706
pressure,90,58.87,0.8706
pressure,90,60.61,0.8706
pressure,90,62.34,0.8706
pressure,90,64.07,0.8706
pressure,90,65.80,0.8706
pressure,90,67.53,0.8706
pressure,90,69.26,0.8706
pressure,90,71.00,0.8706
pressure,90,72.73,0.8706
pressure,90,74.46,0.8706
pressure,90,76.19,0.8706
pressure,90,77.92,0.8706
pressure,90,79.65,0.8706
pressure,90,81.39,0.8706
pressure,90,83.12,0.8706
pressure,90,84.85,0.8706
pressure,90,86.58,0.8706
pressure,90,88.31,0.8706
pressure,90,90.04,0.8706
pressure,90,91.77,0.8706
pressure,90,93.51,0.8706
pressure,90,95.24,0.8706
pressure,90,96.97,0.8706
pressure,90,98.70,0.8706
pressure,90,100.43,0.8706
pressure,90,102.16,0.8706
pressure,90,103.90,0.8706
pressure,90,105.63,0.8706
pressure,90,107.36,0.8706
pressure,90,109.09,0.8706
pressure,90,110.82,0.8706
pressure,90,112.55,0.9239
pressure,90,114.29,0.9416
pressure,90,116.02,1.0127
pressure,90,117.75,1.0838
pressure,90,119.48,1.1726
pressure,90,121.21,1.2792
pressure,90,122.94,1.4213
pressure,90,124.68,1.5635
pressure,90,126.41,1.7056
pressure,90,128.14,1.8832
pressure,90,129.87,2.0609
pressure,90,131.60,2.2386
pressure,90,133.33,2.4518
pressure,90,135.06,2.6650
pressure,90,136.80,2.8959
pressure,90,138.53,3.1091
pressure,90,140.26,3.3401
pressure,90,141.99,3.5888
pressure,90,143.72,3.8198
pressure,90,145.45,4.0863
pressure,90,147.19,4.3528
pressure,90,148.92,4.6015
pressure,90,150.65,4.8680
pressure,90,152.38,5.1523
pressure,90,154.11,5.4365
pressure,90,155.84,5.7208
pressure,90,157.58,6.0051
pressure,90,159.31,6.2893
pressure,90,161.04,6.5914
pressure,90,162.77,6.8579
pressure,90,164.50,7.1599
pressure,90,166.23,7.4264
pressure,90,167.97,7.7284
pressure,90,169.70,8.0127
pressure,90,171.43,8.2614
pressure,90,173.16,8.5457
pressure,90,174.89,8.7766
pressure,90,176.62,9.0254
pressure,90,178.35,9.2386
pressure,90,180.09,9.4518
pressure,90,181.82,9.6650
pressure,90,183.55,9.8426
pressure,90,185.28,10.0203
pressure,90,187.01,10.1802
pressure,90,188.74,10.3401
pressure,90,190.48,10.4645
pressure,90,192.21,10.5888
pressure,90,193.94,10.7310
pressure,90,195.67,10.8376
pressure,90,197.40,10.9264
pressure,90,199.13,11.0152
pressure,90,200.87,11.1041
pressure,90,202.60,11.1574
pressure,90,204.33,11.2284
pressure,90,206.06,11.2640
pressure,90,207.79,11.3173
pressure,90,209.52,11.3528
pressure,90,211.26,11.3883
pressure,90,212.99,11.4239
pressure,90,214.72,11.4416
pressure,90,216.45,11.4594
pressure,90,218.18,11.4949
pressure,90,219.91,11.4949
pressure,90,221.65,11.5305
pressure,90,223.38,11.5305
pressure,90,225.11,11.5482
pressure,90,226.84,11.5660
pressure,90,228.57,11.5660
pressure,90,230.30,11.5838
pressure,90,232.03,11.5838
pressure,90,233.77,11.5838
pressure,90,235.50,11.6015
pressure,90,237.23,11.6015
pressure,90,238.96,11.6015
pressure,90,240.69,11.6015
pressure,90,242.42,11.6015
pressure,90,244.16,11.6015
pressure,90,245.89,11.6015
pressure,90,247.62,11.6015
pressure,90,249.35,11.6015
pressure,90,251.08,11.6015
pressure,90,252.81,11.6015
pressure,90,254.55,11.6015
pressure,90,256.28,11.6015
pressure,90,258.01,11.6015
pressure,90,259.74,11.6015
pressure,90,261.47,11.6015
pressure,90,263.20,11.6015
pressure,90,264.94,11.6015
pressure,90,266.67,11.6015
pressure,90,268.40,11.6015
pressure,90,270.13,11.6015
pressure,90,271.86,11.6015
pressure,90,273.59,11.6015
pressure,90,275.32,11.6015
pressure,90,277.06,11.6015
pressure,90,278.79,11.6015
pressure,90,280.52,11.6015
pressure,90,282.25,11.6015
pressure,90,283.98,11.6015
pressure,90,285.71,11.6015
pressure,90,287.45,11.6015
pressure,90,289.18,11.5838
pressure,90,290.91,11.5660
pressure,90,292.64,11.5660
pressure,90,294.37,11.5660
pressure,90,296.10,11.5660
pressure,90,297.84,11.5660
pressure,90,299.57,11.5660
pressure,90,301.30,11.5660
pressure,90,303.03,11.5660
pressure,90,304.76,11.5660
pressure,90,306.49,11.5660
pressure,90,308.23,11.5660
pressure,90,309.96,11.5660
pressure,90,311.69,11.5660
pressure,90,313.42,11.5482
pressure,90,315.15,11.5482
pressure,90,316.88,11.5305
pressure,90,318.61,11.5305
pressure,90,320.35,11.5305
pressure,90,322.08,11.5305
pressure,90,323.81,11.5305
pressure,90,325.54,11.5305
pressure,90,327.27,11.5305
pressure,90,329.00,11.5127
pressure,90,330.74,11.4949
pressure,90,332.47,11.4949
pressure,90,334.20,11.4949
pressure,90,335.93,11.4594
pressure,90,337.66,11.4594
pressure,90,339.39,11.4416
pressure,90,341.13,11.4239
pressure,90,342.86,11.3883
pressure,90,344.59,11.3883
pressure,90,346.32,11.3528
pressure,90,348.05,11.3350
pressure,90,349.78,11.2995
pressure,90,351.52,11.2817
pressure,90,353.25,11.2462
pressure,90,354.98,11.2284
pressure,90,356.71,11.1929
pressure,90,358.44,11.1574
pressure,90,360.17,11.1218
pressure,90,361.90,11.1041
pressure,90,363.64,11.0863
pressure,90,365.37,11.0508
pressure,90,367.10,11.0152
pressure,90,368.83,10.9797
pressure,90,370.56,10.9442
pressure,90,372.29,10.9086
pressure,90,374.03,10.8731
pressure,90,375.76,10.8376
pressure,90,377.49,10.7843
pressure,90,379.22,10.7487
pressure,90,380.95,10.7132
pressure,90,382.68,10.6599
pressure,90,384.42,10.6244
pressure,90,386.15,10.5888
pressure,90,387.88,10.5355
pressure,90,389.61,10.5000
pressure,90,391.34,10.4645
pressure,90,393.07,10.3934
pressure,90,394.81,10.3579
pressure,90,396.54,10.3223
pressure,90,398.27,10.2513
pressure,90,400.00,10.2157
pressure,90,401.73,10.1624
pressure,90,403.46,10.1091
pressure,90,405.19,10.0203
pressure,90,406.93,9.8959
pressure,90,408.66,9.7360
pressure,90,410.39,9.4695
pressure,90,412.12,9.1853
pressure,90,413.85,8.7944
pressure,90,415.58,8.3858
pressure,90,417.32,7.9772
pressure,90,419.05,7.5508
pressure,90,420.78,7.0711
pressure,90,422.51,6.6624
pressure,90,424.24,6.2538
pressure,90,425.97,5.9162
pressure,90,427.71,5.5431
pressure,90,429.44,5.1878
pressure,90,431.17,4.9213
pressure,90,432.90,4.6193
pressure,90,434.63,4.3350
pressure,90,436.36,4.0863
pressure,90,438.10,3.8376
pressure,90,439.83,3.6066
pressure,90,441.56,3.3756
pressure,90,443.29,3.1802
pressure,90,445.02,2.9848
pressure,90,446.75,2.8249
pressure,90,448.48,2.6472
pressure,90,450.22,2.4873
pressure,90,451.95,2.3274
pressure,90,453.68,2.2030
pressure,90,455.41,2.0609
pressure,90,457.14,1.9365
pressure,90,458.87,1.8299
pressure,90,460.61,1.7056
pressure,90,462.34,1.5990
pressure,90,464.07,1.5102
pressure,90,465.80,1.4213
pressure,90,467.53,1.3147
pressure,90,469.26,1.2437
pressure,90,471.00,1.1726
pressure,90,472.73,1.1015
pressure,90,474.46,1.0305
pressure,90,476.19,0.9594
pressure,90,477.92,0.9061
pressure,90,479.65,0.8528
pressure,90,481.39,0.7995
pressure,90,483.12,0.7640
pressure,90,484.85,0.7107
pressure,90,486.58,0.6574
pressure,90,488.31,0.6218
pressure,90,490.04,0.5863
pressure,90,491.77,0.5508
pressure,90,493.51,0.5508
pressure,90,495.24,0.5330
pressure,90,496.97,0.5152
pressure,90,498.70,0.5152
pressure,90,500.43,0.5152
pressure,90,502.16,0.5152
pressure,90,503.90,0.5152
pressure,90,505.63,0.4975
pressure,90,507.36,0.4975
pressure,90,509.09,0.4975
pressure,90,510.82,0.4975
pressure,90,512.55,0.4797
pressure,90,514.29,0.4797
pressure,90,516.02,0.4797
pressure,90,517.75,0.4797
pressure,90,519.48,0.4797
pressure,90,521.21,0.4797
pressure,90,522.94,0.4797
pressure,90,524.68,0.4797
pressure,90,526.41,0.4797
pressure,90,528.14,0.4797
pressure,90,529.87,0.4797
pressure,90,531.60,0.4797
pressure,90,533.33,0.4797
pressure,90,535.06,0.4797
pressure,90,536.80,0.4797
pressure,90,538.53,0.4797
pressure,90,540.26,0.4797
pressure,90,541.99,0.4797
pressure,90,543.72,0.4797
pressure,90,545.45,0.4797
pressure,90,547.19,0.4797
pressure,90,548.92,0.4797
pressure,90,550.65,0.4797
pressure,90,552.38,0.4797
pressure,90,554.11,0.4975
pressure,90,555.84,0.4975
pressure,90,557.58,0.4975
pressure,90,559.31,0.4975
pressure,90,561.04,0.4975
pressure,90,562.77,0.4975
pressure,90,564.50,0.4975
pressure,90,566.23,0.4975
pressure,90,567.97,0.5152
pressure,90,569.70,0.5152
pressure,90,571.43,0.5152
pressure,90,573.16,0.5152
pressure,90,574.89,0.5152
pressure,90,576.62,0.5152
pressure,90,578.35,0.5152
pressure,90,580.09,0.5152
pressure,90,581.82,0.5152
pressure,90,583.55,0.5152
pressure,90,585.28,0.5152
pressure,90,587.01,0.5152
pressure,90,588.74,0.5330
pressure,90,590.48,0.5330
pressure,90,592.21,0.5330
pressure,90,593.94,0.5330
pressure,90,595.67,0.5330
pressure,90,597.40,0.5330
pressure,90,599.13,0.5330
pressure,90,600.87,0.5330
pressure,90,602.60,0.5330
pressure,90,604.33,0.5330
pressure,90,606.06,0.5330
pressure,90,607.79,0.5330
pressure,90,609.52,0.5330
pressure,90,611.26,0.5330
pressure,90,612.99,0.5330
pressure,90,614.72,0.5330
pressure,90,616.45,0.5330
pressure,90,618.18,0.5330
pressure,90,619.91,0.5508
pressure,90,621.65,0.5508
pressure,90,623.38,0.5508
pressure,90,625.11,0.5508
pressure,90,626.84,0.5508
pressure,90,628.57,0.5508
pressure,90,630.30,0.5508
pressure,90,632.03,0.5508
pressure,90,633.77,0.5508
pressure,90,635.50,0.5508
pressure,90,637.23,0.5508
pressure,90,638.96,0.5508
pressure,90,640.69,0.5508
pressure,90,642.42,0.5508
pressure,90,644.16,0.5508
pressure,90,645.89,0.5508
pressure,90,647.62,0.5508
pressure,90,649.35,0.5508
pressure,90,651.08,0.5508
pressure,90,652.81,0.5508
pressure,90,654.55,0.5508
pressure,90,656.28,0.5508
pressure,90,658.01,0.5508
pressure,90,659.74,0.5508
pressure,90,661.47,0.5508
pressure,90,663.20,0.5508
pressure,90,664.94,0.5508
pressure,90,666.67,0.5508
pressure,90,668.40,0.5508
pressure,90,670.13,0.5508
pressure,90,671.86,0.5508
pressure,90,673.59,0.5508
pressure,90,675.32,0.5508
pressure,90,677.06,0.5685
pressure,90,678.79,0.5685
pressure,90,680.52,0.5863
pressure,90,682.25,0.5863
pressure,90,683.98,0.5863
pressure,90,685.71,0.6041
pressure,90,687.45,0.6218
pressure,90,689.18,0.6218
pressure,90,690.91,0.6218
pressure,90,692.64,0.6396
pressure,90,694.37,0.6574
pressure,90,696.10,0.6574
pressure,90,697.84,0.6574
pressure,90,699.57,0.6751
pressure,90,701.30,0.6929
pressure,90,703.03,0.6929
pressure,90,704.76,0.6929
pressure,90,706.49,0.7107
pressure,90,708.23,0.7284
pressure,90,709.96,0.7284
pressure,90,711.69,0.7462
pressure,90,713.42,0.7640
pressure,90,715.15,0.7640
pressure,90,716.88,0.7640
pressure,90,718.61,0.7817
pressure,90,720.35,0.7995
pressure,90,722.08,0.7995
pressure,90,723.81,0.8173
pressure,90,725.54,0.8173
pressure,90,727.27,0.8350
pressure,90,729.00,0.8350
pressure,90,730.74,0.8528
pressure,90,732.47,0.8528
pressure,90,734.20,0.8706
pressure,90,735.93,0.8706
pressure,90,737.66,0.8706
pressure,90,739.39,0.8706
pressure,90,741.13,0.8706
pressure,90,742.86,0.8706
pressure,90,744.59,0.8706
pressure,90,746.32,0.8706
pressure,90,748.05,0.8706
pressure,90,749.78,0.8706
pressure,90,751.52,0.8706
pressure,90,753.25,0.8706
pressure,90,754.98,0.8706
pressure,90,756.71,0.8706
pressure,90,758.44,0.8706
pressure,90,760.17,0.8706
pressure,90,761.90,0.8706
pressure,90,763.64,0.8706
pressure,90,765.37,0.8706
pressure,90,767.10,0.8706
pressure,90,768.83,0.8706
pressure,90,770.56,0.8706
pressure,90,772.29,0.8706
pressure,90,774.03,0.8706
pressure,90,775.76,0.8706
pressure,90,777.49,0.8706
pressure,90,779.22,0.8706
pressure,90,780.95,0.8706
pressure,90,782.68,0.8706
pressure,90,784.42,0.8706
pressure,90,786.15,0.8706
pressure,90,787.88,0.8706
pressure,90,789.61,0.8706
pressure,90,791.34,0.8706
pressure,90,793.07,0.8706
pressure,90,794.81,0.8706
pressure,90,796.54,0.8706
pressure,90,798.27,0.8706
pressure,90,800.00,0.8706
volume,30,0.00,130.5838
volume,30,1.73,130.5838
volume,30,3.46,130.5838
volume,30,5.19,130.5838
volume,30,6.93,130.5838
volume,30,8.66,130.5838
volume,30,10.39,130.5838
volume,30,12.12,130.5838
volume,30,13.85,130.5838
volume,30,15.58,130.5838
volume,30,17.32,130.5838
volume,30,19.05,130.5838
volume,30,20.78,130.5838
volume,30,22.51,130.5838
volume,30,24.24,130.5838
volume,30,25.97,130.5838
volume,30,27.71,130.5838
volume,30,29.44,130.5838
volume,30,31.17,130.5838
volume,30,32.90,130.5838
volume,30,34.63,130.5838
volume,30,36.36,130.5838
volume,30,38.10,130.5838
volume,30,39.83,130.5838
volume,30,41.56,130.5838
volume,30,43.29,130.5838
volume,30,45.02,130.5838
volume,30,46.75,130.5838
volume,30,48.48,130.5838
volume,30,50.22,130.5838
volume,30,51.95,130.5838
volume,30,53.68,130.5838
volume,30,55.41,130.5838
volume,30,57.14,130.5838
volume,30,58.87,130.5838
volume,30,60.61,130.5838
volume,30,62.34,130.5838
volume,30,64.07,130.5838
volume,30,65.80,130.5838
volume,30,67.53,130.5838
volume,30,69.26,130.5838
volume,30,71.00,130.5838
volume,30,72.73,130.5838
volume,30,74.46,130.5838
volume,30,76.19,130.5838
volume,30,77.92,130.5838
volume,30,79.65,130.5838
volume,30,81.39,130.5838
volume,30,83.12,130.5838
volume,30,84.85,130.5838
volume,30,86.58,130.5838
volume,30,88.31,130.5838
volume,30,90.04,130.5838
volume,30,91.77,130.5838
volume,30,93.51,130.5838
volume,30,95.24,130.5838
volume,30,96.97,130.5838
volume,30,98.70,130.5838
volume,30,100.43,130.5838
volume,30,102.16,130.5838
volume,30,103.90,130.5838
volume,30,105.63,130.5838
volume,30,107.36,130.5838
volume,30,109.09,130.5838
volume,30,110.82,130.5838
volume,30,112.55,130.5838
volume,30,114.29,130.5838
volume,30,116.02,130.5838
volume,30,117.75,130.5838
volume,30,119.48,130.5838
volume,30,121.21,130.5838
volume,30,122.94,130.5838
volume,30,124.68,130.5838
volume,30,126.41,130.5838
volume,30,128.14,130.5838
volume,30,129.87,130.5838
volume,30,131.60,130.5838
volume,30,133.33,130.5838
volume,30,135.06,130.5838
volume,30,136.80,130.5838
volume,30,138.53,130.5838
volume,30,140.26,130.5838
volume,30,141.99,130.5838
volume,30,143.72,130.5838
volume,30,145.45,130.5838
volume,30,147.19,130.5838
volume,30,148.92,130.5838
volume,30,150.65,130.5838
volume,30,152.38,130.5838
volume,30,154.11,130.5838
volume,30,155.84,130.5838
volume,30,157.58,130.5838
volume,30,159.31,130.2284
volume,30,161.04,130.2284
volume,30,162.77,130.0508
volume,30,164.50,129.8731
volume,30,166.23,129.5178
volume,30,167.97,129.3401
volume,30,169.70,128.9848
volume,30,171.43,128.6294
volume,30,173.16,128.2741
volume,30,174.89,127.7411
volume,30,176.62,127.3858
volume,30,178.35,126.8528
volume,30,180.09,126.4975
volume,30,181.82,125.9645
volume,30,183.55,125.4315
volume,30,185.28,124.8985
volume,30,187.01,124.3655
volume,30,188.74,123.6548
volume,30,190.48,123.2995
volume,30,192.21,122.5888
volume,30,193.94,122.0558
volume,30,195.67,121.5228
volume,30,197.40,120.8122
volume,30,199.13,120.2792
volume,30,200.87,119.5685
volume,30,202.60,119.0355
volume,30,204.33,118.5025
volume,30,206.06,117.7919
volume,30,207.79,117.0812
volume,30,209.52,116.5482
volume,30,211.26,116.0152
volume,30,212.99,115.3046
volume,30,214.72,114.7716
volume,30,216.45,114.2386
volume,30,218.18,113.5279
volume,30,219.91,112.9949
volume,30,221.65,112.2843
volume,30,223.38,111.7513
volume,30,225.11,111.2183
volume,30,226.84,110.6853
volume,30,228.57,110.1523
volume,30,230.30,109.4416
volume,30,232.03,109.0863
volume,30,233.77,108.3756
volume,30,235.50,108.0203
volume,30,237.23,107.3096
volume,30,238.96,106.9543
volume,30,240.69,106.2437
volume,30,242.42,105.7107
volume,30,244.16,105.1777
volume,30,245.89,104.8223
volume,30,247.62,104.1117
volume,30,249.35,103.7563
volume,30,251.08,103.2234
volume,30,252.81,102.6904
volume,30,254.55,102.1574
volume,30,256.28,101.8020
volume,30,258.01,101.2690
volume,30,259.74,100.7360
volume,30,261.47,100.3807
volume,30,263.20,100.0254
volume,30,264.94,99.3147
volume,30,266.67,98.9594
volume,30,268.40,98.6041
volume,30,270.13,98.0711
volume,30,271.86,97.5381
volume,30,273.59,97.3604
volume,30,275.32,96.6497
volume,30,277.06,96.2944
volume,30,278.79,95.9391
volume,30,280.52,95.4061
volume,30,282.25,95.0508
volume,30,283.98,94.6954
volume,30,285.71,94.3401
volume,30,287.45,93.8071
volume,30,289.18,93.4518
volume,30,290.91,93.0964
volume,30,292.64,92.7411
volume,30,294.37,92.2081
volume,30,296.10,91.8528
volume,30,297.84,91.4975
volume,30,299.57,91.1421
volume,30,301.30,90.7868
volume,30,303.03,90.4315
volume,30,304.76,90.0761
volume,30,306.49,89.5431
volume,30,308.23,89.1878
volume,30,309.96,88.8325
volume,30,311.69,88.4772
volume,30,313.42,88.4772
volume,30,315.15,88.2995
volume,30,316.88,88.1218
volume,30,318.61,87.9442
volume,30,320.35,87.4112
volume,30,322.08,86.8782
volume,30,323.81,86.5228
volume,30,325.54,86.1675
volume,30,327.27,85.8122
volume,30,329.00,85.6345
volume,30,330.74,85.1015
volume,30,332.47,84.7462
volume,30,334.20,84.2132
volume,30,335.93,83.8579
volume,30,337.66,83.6802
volume,30,339.39,83.3249
volume,30,341.13,82.9695
volume,30,342.86,82.6142
volume,30,344.59,82.2589
volume,30,346.32,81.9036
volume,30,348.05,81.5482
volume,30,349.78,81.3706
volume,30,351.52,81.0152
volume,30,353.25,80.6599
volume,30,354.98,80.4822
volume,30,356.71,80.3046
volume,30,358.44,80.3046
volume,30,360.17,80.4822
volume,30,361.90,82.4365
volume,30,363.64,82.4365
volume,30,365.37,82.4365
volume,30,367.10,82.0812
volume,30,368.83,81.9036
volume,30,370.56,81.5482
volume,30,372.29,81.3706
volume,30,374.03,81.1929
volume,30,375.76,80.8376
volume,30,377.49,80.8376
volume,30,379.22,80.4822
volume,30,380.95,80.4822
volume,30,382.68,80.1269
volume,30,384.42,80.1269
volume,30,386.15,79.9492
volume,30,387.88,79.7716
volume,30,389.61,79.7716
volume,30,391.34,79.7716
volume,30,393.07,79.4162
volume,30,394.81,79.4162
volume,30,396.54,79.2386
volume,30,398.27,79.0609
volume,30,400.00,79.0609
volume,30,401.73,79.0609
volume,30,403.46,78.7056
volume,30,405.19,78.7056
volume,30,406.93,78.7056
volume,30,408.66,78.7056
volume,30,410.39,78.7056
volume,30,412.12,78.7056
volume,30,413.85,78.7056
volume,30,415.58,78.7056
volume,30,417.32,78.7056
volume,30,419.05,78.7056
volume,30,420.78,78.7056
volume,30,422.51,78.7056
volume,30,424.24,78.7056
volume,30,425.97,78.7056
volume,30,427.71,78.7056
volume,30,429.44,78.7056
volume,30,431.17,78.7056
volume,30,432.90,78.7056
volume,30,434.63,78.7056
volume,30,436.36,78.7056
volume,30,438.10,78.7056
volume,30,439.83,78.7056
volume,30,441.56,78.7056
volume,30,443.29,78.7056
volume,30,445.02,78.7056
volume,30,446.75,78.7056
volume,30,448.48,78.7056
volume,30,450.22,78.7056
volume,30,451.95,78.7056
volume,30,453.68,78.7056
volume,30,455.41,78.7056
volume,30,457.14,78.7056
volume,30,458.87,78.7056
volume,30,460.61,78.7056
volume,30,462.34,78.7056
volume,30,464.07,78.7056
volume,30,465.80,78.7056
volume,30,467.53,78.7056
volume,30,469.26,78.7056
volume,30,471.00,78.7056
volume,30,472.73,78.7056
volume,30,474.46,78.7056
volume,30,476.19,78.7056
volume,30,477.92,78.7056
volume,30,479.65,78.7056
volume,30,481.39,78.7056
volume,30,483.12,78.7056
volume,30,484.85,78.7056
volume,30,486.58,78.7056
volume,30,488.31,78.7056
volume,30,490.04,78.7056
volume,30,491.77,78.7056
volume,30,493.51,78.7056
volume,30,495.24,79.0609
volume,30,496.97,79.4162
volume,30,498.70,79.7716
volume,30,500.43,80.3046
volume,30,502.16,80.6599
volume,30,503.90,81.3706
volume,30,505.63,81.7259
volume,30,507.36,82.4365
volume,30,509.09,82.9695
volume,30,510.82,83.6802
volume,30,512.55,84.5685
volume,30,514.29,85.4569
volume,30,516.02,86.3452
volume,30,517.75,87.2335
volume,30,519.48,88.1218
volume,30,521.21,89.1878
volume,30,522.94,90.2538
volume,30,524.68,91.1421
volume,30,526.41,92.3858
volume,30,528.14,93.4518
volume,30,529.87,94.5178
volume,30,531.60,95.7614
volume,30,533.33,97.0051
volume,30,535.06,98.2487
volume,30,536.80,99.3147
volume,30,538.53,100.5584
volume,30,540.26,101.6244
volume,30,541.99,102.1574
volume,30,543.72,102.6904
volume,30,545.45,103.4010
volume,30,547.19,103.5787
volume,30,548.92,104.4670
volume,30,550.65,105.5330
volume,30,552.38,106.5990
volume,30,554.11,107.6650
volume,30,555.84,108.5533
volume,30,557.58,109.6193
volume,30,559.31,110.3299
volume,30,561.04,111.2183
volume,30,562.77,112.2843
volume,30,564.50,112.9949
volume,30,566.23,113.5279
volume,30,567.97,114.2386
volume,30,569.70,114.9492
volume,30,571.43,115.4822
volume,30,573.16,116.1929
volume,30,574.89,116.5482
volume,30,576.62,117.2589
volume,30,578.35,117.6142
volume,30,580.09,118.1472
volume,30,581.82,118.5025
volume,30,583.55,118.8579
