# Digitized traces from Genet et al. (2023), their Fig 7 (internal volume [mL]).
# Extracted from the published figure by hue segmentation (provenance/reproduction).
# Where variations overlap (curves coincide) an occluded segment is completed from
# the nearest visible variation. columns: panel {pressure[kPa],volume[mL],torsion[deg]}, variation, x=time[ms], y.
panel,variation,x,y
pressure,65,674.48,0.5954
pressure,65,676.15,0.5954
pressure,65,677.82,0.6134
pressure,65,679.50,0.6134
pressure,65,681.17,0.6314
pressure,65,682.85,0.6314
pressure,65,684.52,0.6495
pressure,65,686.19,0.6495
pressure,65,687.87,0.6675
pressure,65,689.54,0.6675
pressure,65,691.21,0.6856
pressure,65,692.89,0.6856
pressure,65,694.56,0.7036
pressure,65,696.23,0.7036
pressure,65,697.91,0.7216
pressure,65,699.58,0.7397
pressure,65,701.26,0.7397
pressure,65,702.93,0.7397
pressure,65,704.60,0.7577
pressure,65,706.28,0.7758
pressure,65,707.95,0.7758
pressure,65,709.62,0.7758
pressure,65,711.30,0.7938
pressure,65,712.97,0.8119
pressure,65,714.64,0.8119
pressure,65,716.32,0.8299
pressure,65,717.99,0.8479
pressure,65,719.67,0.8479
pressure,65,721.34,0.8479
pressure,65,723.01,0.8660
pressure,65,724.69,0.8660
pressure,65,726.36,0.8660
pressure,65,728.03,0.8660
pressure,65,729.71,0.8660
pressure,65,731.38,0.8660
pressure,65,733.05,0.8660
pressure,65,734.73,0.8660
pressure,65,736.40,0.8660
pressure,65,738.08,0.8660
pressure,65,739.75,0.8660
pressure,65,741.42,0.8660
pressure,65,743.10,0.8660
pressure,65,744.77,0.8660
pressure,65,746.44,0.8660
pressure,65,748.12,0.8660
pressure,65,749.79,0.8840
pressure,65,751.46,0.8840
pressure,65,753.14,0.8840
pressure,65,754.81,0.8840
pressure,65,756.49,0.8840
pressure,65,758.16,0.8840
pressure,65,759.83,0.8840
pressure,65,761.51,0.8840
pressure,65,763.18,0.8840
pressure,65,764.85,0.8840
pressure,65,766.53,0.8840
pressure,65,768.20,0.8840
pressure,65,769.87,0.8840
pressure,65,771.55,0.8840
pressure,65,773.22,0.8840
pressure,65,774.90,0.8840
pressure,65,776.57,0.8840
pressure,65,778.24,0.8840
pressure,65,779.92,0.8840
pressure,65,781.59,0.8840
pressure,65,783.26,0.8840
pressure,65,784.94,0.8840
pressure,65,786.61,0.8840
pressure,65,788.28,0.8840
pressure,65,789.96,0.8840
pressure,65,791.63,0.8840
pressure,65,793.31,0.8840
pressure,65,794.98,0.8840
pressure,65,796.65,0.8840
pressure,65,798.33,0.8840
pressure,65,800.00,0.8840
pressure,72,0.00,0.8840
pressure,72,1.67,0.8840
pressure,72,3.35,0.8840
pressure,72,5.02,0.8840
pressure,72,6.69,0.8840
pressure,72,8.37,0.8840
pressure,72,10.04,0.8840
pressure,72,11.72,0.8840
pressure,72,13.39,0.8840
pressure,72,15.06,0.8840
pressure,72,16.74,0.8840
pressure,72,18.41,0.8840
pressure,72,20.08,0.8840
pressure,72,21.76,0.8840
pressure,72,23.43,0.8840
pressure,72,25.10,0.8840
pressure,72,26.78,0.8840
pressure,72,28.45,0.8840
pressure,72,30.13,0.8840
pressure,72,31.80,0.8840
pressure,72,33.47,0.8840
pressure,72,35.15,0.8840
pressure,72,36.82,0.8840
pressure,72,38.49,0.8840
pressure,72,40.17,0.8840
pressure,72,41.84,0.8840
pressure,72,43.51,0.8840
pressure,72,45.19,0.8840
pressure,72,46.86,0.8840
pressure,72,48.54,0.8840
pressure,72,50.21,0.8840
pressure,72,51.88,0.8840
pressure,72,53.56,0.8840
pressure,72,55.23,0.8840
pressure,72,56.90,0.8840
pressure,72,58.58,0.8840
pressure,72,60.25,0.8840
pressure,72,61.92,0.8840
pressure,72,63.60,0.8840
pressure,72,65.27,0.8840
pressure,72,66.95,0.8840
pressure,72,68.62,0.8840
pressure,72,70.29,0.8840
pressure,72,71.97,0.8840
pressure,72,73.64,0.8840
pressure,72,75.31,0.8840
pressure,72,76.99,0.8840
pressure,72,78.66,0.8840
pressure,72,80.33,0.8840
pressure,72,82.01,0.8840
pressure,72,83.68,0.8840
pressure,72,85.36,0.8840
pressure,72,87.03,0.8840
pressure,72,88.70,0.8840
pressure,72,90.38,0.8840
pressure,72,92.05,0.8840
pressure,72,93.72,0.8840
pressure,72,95.40,0.8840
pressure,72,97.07,0.8840
pressure,72,98.74,0.8840
pressure,72,100.42,0.8840
pressure,72,102.09,0.8840
pressure,72,103.77,0.8840
pressure,72,105.44,0.8840
pressure,72,107.11,0.8840
pressure,72,108.79,0.8840
pressure,72,110.46,0.8840
pressure,72,112.13,0.8840
pressure,72,113.81,0.8840
pressure,72,115.48,0.8840
pressure,72,117.15,0.8840
pressure,72,118.83,0.8840
pressure,72,120.50,0.8840
pressure,72,122.18,0.8840
pressure,72,123.85,0.8840
pressure,72,125.52,0.8840
pressure,72,127.20,0.8840
pressure,72,128.87,0.9201
pressure,72,130.54,0.9923
pressure,72,132.22,1.0464
pressure,72,133.89,1.1546
pressure,72,135.56,1.2809
pressure,72,137.24,1.3892
pressure,72,138.91,1.5515
pressure,72,140.59,1.7139
pressure,72,142.26,1.8943
pressure,72,143.93,2.0928
pressure,72,145.61,2.2912
pressure,72,147.28,2.4897
pressure,72,148.95,2.7242
pressure,72,150.63,2.9407
pressure,72,152.30,3.1933
pressure,72,153.97,3.4459
pressure,72,155.65,3.6804
pressure,72,157.32,3.9510
pressure,72,159.00,4.1856
pressure,72,160.67,4.4562
pressure,72,162.34,4.7088
pressure,72,164.02,4.9794
pressure,72,165.69,5.2680
pressure,72,167.36,5.5206
pressure,72,169.04,5.8093
pressure,72,170.71,6.0619
pressure,72,172.38,6.3505
pressure,72,174.06,6.6392
pressure,72,175.73,6.9098
pressure,72,177.41,7.1985
pressure,72,179.08,7.4691
pressure,72,180.75,7.7397
pressure,72,182.43,8.0284
pressure,72,184.10,8.3170
pressure,72,185.77,8.5876
pressure,72,187.45,8.8402
pressure,72,189.12,9.1289
pressure,72,190.79,9.3995
pressure,72,192.47,9.6340
pressure,72,194.14,9.8866
pressure,72,195.82,10.1392
pressure,72,197.49,10.3737
pressure,72,199.16,10.5722
pressure,72,200.84,10.7887
pressure,72,202.51,10.9510
pressure,72,204.18,11.1314
pressure,72,205.86,11.2938
pressure,72,207.53,11.4381
pressure,72,209.21,11.5825
pressure,72,210.88,11.6907
pressure,72,212.55,11.7990
pressure,72,214.23,11.8892
pressure,72,215.90,11.9794
pressure,72,217.57,12.0335
pressure,72,219.25,12.1057
pressure,72,220.92,12.1598
pressure,72,222.59,12.2139
pressure,72,224.27,12.2500
pressure,72,225.94,12.2861
pressure,72,227.62,12.3222
pressure,72,229.29,12.3402
pressure,72,230.96,12.3763
pressure,72,232.64,12.3943
pressure,72,234.31,12.4304
pressure,72,235.98,12.4304
pressure,72,237.66,12.4304
pressure,72,239.33,12.4665
pressure,72,241.00,12.4665
pressure,72,242.68,12.4665
pressure,72,244.35,12.4665
pressure,72,246.03,12.4845
pressure,72,247.70,12.5026
pressure,72,249.37,12.5026
pressure,72,251.05,12.5026
pressure,72,252.72,12.5026
pressure,72,254.39,12.5026
pressure,72,256.07,12.5026
pressure,72,257.74,12.5026
pressure,72,259.41,12.5026
pressure,72,261.09,12.5026
pressure,72,262.76,12.5026
pressure,72,264.44,12.5026
pressure,72,266.11,12.5026
pressure,72,267.78,12.4845
pressure,72,269.46,12.4665
pressure,72,271.13,12.4665
pressure,72,272.80,12.4665
pressure,72,274.48,12.4665
pressure,72,276.15,12.4665
pressure,72,277.82,12.4665
pressure,72,279.50,12.4665
pressure,72,281.17,12.4665
pressure,72,282.85,12.4485
pressure,72,284.52,12.4304
pressure,72,286.19,12.4304
pressure,72,287.87,12.4304
pressure,72,289.54,12.4304
pressure,72,291.21,12.4304
pressure,72,292.89,12.4304
pressure,72,294.56,12.4124
pressure,72,296.23,12.3943
pressure,72,297.91,12.3943
pressure,72,299.58,12.3943
pressure,72,301.26,12.3943
pressure,72,302.93,12.3943
pressure,72,304.60,12.3943
pressure,72,306.28,12.3763
pressure,72,307.95,12.3582
pressure,72,309.62,12.3582
pressure,72,311.30,12.3582
pressure,72,312.97,12.3582
pressure,72,314.64,12.3582
pressure,72,316.32,12.3582
pressure,72,317.99,12.3402
pressure,72,319.67,12.3222
pressure,72,321.34,12.3222
pressure,72,323.01,12.3222
pressure,72,324.69,12.3222
pressure,72,326.36,12.3222
pressure,72,328.03,12.3222
pressure,72,329.71,12.3041
pressure,72,331.38,12.2861
pressure,72,333.05,12.2861
pressure,72,334.73,12.2861
pressure,72,336.40,12.2500
pressure,72,338.08,12.2500
pressure,72,339.75,12.2320
pressure,72,341.42,12.2139
pressure,72,343.10,12.1778
pressure,72,344.77,12.1598
pressure,72,346.44,12.1418
pressure,72,348.12,12.1057
pressure,72,349.79,12.0876
pressure,72,351.46,12.0515
pressure,72,353.14,12.0335
pressure,72,354.81,11.9974
pressure,72,356.49,11.9794
pressure,72,358.16,11.9433
pressure,72,359.83,11.9072
pressure,72,361.51,11.8711
pressure,72,363.18,11.8351
pressure,72,364.85,11.7990
pressure,72,366.53,11.7629
pressure,72,368.20,11.7268
pressure,72,369.87,11.6907
pressure,72,371.55,11.6546
pressure,72,373.22,11.6186
pressure,72,374.90,11.5825
pressure,72,376.57,11.5464
pressure,72,378.24,11.5103
pressure,72,379.92,11.4742
pressure,72,381.59,11.4381
pressure,72,383.26,11.3660
pressure,72,384.94,11.3299
pressure,72,386.61,11.2938
pressure,72,388.28,11.2397
pressure,72,389.96,11.2036
pressure,72,391.63,11.1495
pressure,72,393.31,11.0954
pressure,72,394.98,11.0593
pressure,72,396.65,10.9871
pressure,72,398.33,10.9510
pressure,72,400.00,10.8789
pressure,72,401.67,10.8428
pressure,72,403.35,10.7706
pressure,72,405.02,10.7345
pressure,72,406.69,10.6443
pressure,72,408.37,10.5361
pressure,72,410.04,10.3737
pressure,72,411.72,10.1572
pressure,72,413.39,9.8325
pressure,72,415.06,9.5077
pressure,72,416.74,9.0567
pressure,72,418.41,8.6237
pressure,72,420.08,8.1366
pressure,72,421.76,7.6495
pressure,72,423.43,7.1985
pressure,72,425.10,6.7835
pressure,72,426.78,6.3866
pressure,72,428.45,5.9897
pressure,72,430.13,5.6469
pressure,72,431.80,5.3041
pressure,72,433.47,4.9974
pressure,72,435.15,4.7088
pressure,72,436.82,4.4201
pressure,72,438.49,4.1495
pressure,72,440.17,3.9149
pressure,72,441.84,3.6804
pressure,72,443.51,3.4639
pressure,72,445.19,3.2474
pressure,72,446.86,3.0490
pressure,72,448.54,2.8686
pressure,72,450.21,2.7062
pressure,72,451.88,2.5438
pressure,72,453.56,2.3995
pressure,72,455.23,2.2552
pressure,72,456.90,2.1289
pressure,72,458.58,1.9845
pressure,72,460.25,1.8582
pressure,72,461.92,1.7680
pressure,72,463.60,1.6598
pressure,72,465.27,1.5696
pressure,72,466.95,1.4613
pressure,72,468.62,1.3711
pressure,72,470.29,1.2990
pressure,72,471.97,1.2268
pressure,72,473.64,1.1546
pressure,72,475.31,1.0825
pressure,72,476.99,1.0103
pressure,72,478.66,0.9562
pressure,72,480.33,0.9021
pressure,72,482.01,0.8479
pressure,72,483.68,0.8119
pressure,72,485.36,0.7397
pressure,72,487.03,0.7036
pressure,72,488.70,0.6675
pressure,72,490.38,0.6134
pressure,72,492.05,0.5773
pressure,72,493.72,0.5593
pressure,72,495.40,0.5412
pressure,72,497.07,0.5232
pressure,72,498.74,0.5232
pressure,72,500.42,0.5232
pressure,72,502.09,0.5052
pressure,72,503.77,0.5052
pressure,72,505.44,0.5052
pressure,72,507.11,0.4871
pressure,72,508.79,0.4871
pressure,72,510.46,0.4871
pressure,72,512.13,0.4871
pressure,72,513.81,0.4871
pressure,72,515.48,0.4691
pressure,72,517.15,0.4691
pressure,72,518.83,0.4691
pressure,72,520.50,0.4691
pressure,72,522.18,0.4691
pressure,72,523.85,0.4691
pressure,72,525.52,0.4691
pressure,72,527.20,0.4691
pressure,72,528.87,0.4691
pressure,72,530.54,0.4691
pressure,72,532.22,0.4691
pressure,72,533.89,0.4691
pressure,72,535.56,0.4691
pressure,72,537.24,0.4691
pressure,72,538.91,0.4691
pressure,72,540.59,0.4691
pressure,72,542.26,0.4691
pressure,72,543.93,0.4871
pressure,72,545.61,0.4871
pressure,72,547.28,0.4871
pressure,72,548.95,0.4871
pressure,72,550.63,0.4871
pressure,72,552.30,0.4871
pressure,72,553.97,0.4871
pressure,72,555.65,0.4871
pressure,72,557.32,0.4871
pressure,72,559.00,0.5052
pressure,72,560.67,0.5052
pressure,72,562.34,0.5052
pressure,72,564.02,0.5052
pressure,72,565.69,0.5052
pressure,72,567.36,0.5052
pressure,72,569.04,0.5052
pressure,72,570.71,0.5052
pressure,72,572.38,0.5052
pressure,72,574.06,0.5052
pressure,72,575.73,0.5232
pressure,72,577.41,0.5232
pressure,72,579.08,0.5232
pressure,72,580.75,0.5232
pressure,72,582.43,0.5232
pressure,72,584.10,0.5232
pressure,72,585.77,0.5232
pressure,72,587.45,0.5232
pressure,72,589.12,0.5232
pressure,72,590.79,0.5232
pressure,72,592.47,0.5232
pressure,72,594.14,0.5232
pressure,72,595.82,0.5232
pressure,72,597.49,0.5232
pressure,72,599.16,0.5412
pressure,72,600.84,0.5412
pressure,72,602.51,0.5412
pressure,72,604.18,0.5412
pressure,72,605.86,0.5412
pressure,72,607.53,0.5412
pressure,72,609.21,0.5412
pressure,72,610.88,0.5412
pressure,72,612.55,0.5412
pressure,72,614.23,0.5412
pressure,72,615.90,0.5412
pressure,72,617.57,0.5412
pressure,72,619.25,0.5412
pressure,72,620.92,0.5412
pressure,72,622.59,0.5412
pressure,72,624.27,0.5412
pressure,72,625.94,0.5412
pressure,72,627.62,0.5412
pressure,72,629.29,0.5412
pressure,72,630.96,0.5412
pressure,72,632.64,0.5412
pressure,72,634.31,0.5412
pressure,72,635.98,0.5412
pressure,72,637.66,0.5412
pressure,72,639.33,0.5412
pressure,72,641.00,0.5412
pressure,72,642.68,0.5412
pressure,72,644.35,0.5412
pressure,72,646.03,0.5412
pressure,72,647.70,0.5412
pressure,72,649.37,0.5412
pressure,72,651.05,0.5412
pressure,72,652.72,0.5412
pressure,72,654.39,0.5412
pressure,72,656.07,0.5412
pressure,72,657.74,0.5412
pressure,72,659.41,0.5412
pressure,72,661.09,0.5412
pressure,72,662.76,0.5412
pressure,72,664.44,0.5412
pressure,72,666.11,0.5593
pressure,72,667.78,0.5593
pressure,72,669.46,0.5593
pressure,72,671.13,0.5773
pressure,72,672.80,0.5773
pressure,72,674.48,0.5954
pressure,72,676.15,0.5954
pressure,72,677.82,0.6134
pressure,72,679.50,0.6134
pressure,72,681.17,0.6314
pressure,72,682.85,0.6314
pressure,72,684.52,0.6495
pressure,72,686.19,0.6495
pressure,72,687.87,0.6675
pressure,72,689.54,0.6675
pressure,72,691.21,0.6856
pressure,72,692.89,0.6856
pressure,72,694.56,0.7036
pressure,72,696.23,0.7036
pressure,72,697.91,0.7216
pressure,72,699.58,0.7397
pressure,72,701.26,0.7397
pressure,72,702.93,0.7397
pressure,72,704.60,0.7577
pressure,72,706.28,0.7758
pressure,72,707.95,0.7758
pressure,72,709.62,0.7758
pressure,72,711.30,0.7938
pressure,72,712.97,0.8119
pressure,72,714.64,0.8119
pressure,72,716.32,0.8299
pressure,72,717.99,0.8479
pressure,72,719.67,0.8479
pressure,72,721.34,0.8479
pressure,72,723.01,0.8660
pressure,72,724.69,0.8660
pressure,72,726.36,0.8660
pressure,72,728.03,0.8660
pressure,72,729.71,0.8660
pressure,72,731.38,0.8660
pressure,72,733.05,0.8660
pressure,72,734.73,0.8660
pressure,72,736.40,0.8660
pressure,72,738.08,0.8660
pressure,72,739.75,0.8660
pressure,72,741.42,0.8660
pressure,72,743.10,0.8660
pressure,72,744.77,0.8660
pressure,72,746.44,0.8660
pressure,72,748.12,0.8660
pressure,72,749.79,0.8840
pressure,72,751.46,0.8840
pressure,72,753.14,0.8840
pressure,72,754.81,0.8840
pressure,72,756.49,0.8840
pressure,72,758.16,0.8840
pressure,72,759.83,0.8840
pressure,72,761.51,0.8840
pressure,72,763.18,0.8840
pressure,72,764.85,0.8840
pressure,72,766.53,0.8840
pressure,72,768.20,0.8840
pressure,72,769.87,0.8840
pressure,72,771.55,0.8840
pressure,72,773.22,0.8840
pressure,72,774.90,0.8840
pressure,72,776.57,0.8840
pressure,72,778.24,0.8840
pressure,72,779.92,0.8840
pressure,72,781.59,0.8840
pressure,72,783.26,0.8840
pressure,72,784.94,0.8840
pressure,72,786.61,0.8840
pressure,72,788.28,0.8840
pressure,72,789.96,0.8840
pressure,72,791.63,0.8840
pressure,72,793.31,0.8840
pressure,72,794.98,0.8840
pressure,72,796.65,0.8840
pressure,72,798.33,0.8840
pressure,72,800.00,0.8840
volume,58,0.00,121.4433
volume,58,1.67,121.4433
volume,58,3.35,121.4433
volume,58,5.02,121.4433
volume,58,6.69,121.4433
volume,58,8.37,121.4433
volume,58,10.04,121.4433
volume,58,11.72,121.4433
volume,58,13.39,121.4433
volume,58,15.06,121.4433
volume,58,16.74,121.4433
volume,58,18.41,121.4433
volume,58,20.08,121.4433
volume,58,21.76,121.4433
volume,58,23.43,121.4433
volume,58,25.10,121.4433
volume,58,26.78,121.4433
volume,58,28.45,121.4433
volume,58,30.13,121.4433
volume,58,31.80,121.4433
volume,58,33.47,121.4433
volume,58,35.15,121.4433
volume,58,36.82,121.4433
volume,58,38.49,121.4433
volume,58,40.17,121.4433
volume,58,41.84,121.4433
volume,58,43.51,121.4433
volume,58,45.19,121.4433
volume,58,46.86,121.4433
volume,58,48.54,121.4433
volume,58,50.21,121.4433
volume,58,51.88,121.4433
volume,58,53.56,121.4433
volume,58,55.23,121.4433
volume,58,56.90,121.4433
volume,58,58.58,121.4433
volume,58,60.25,121.4433
volume,58,61.92,121.4433
volume,58,63.60,121.4433
volume,58,65.27,121.4433
volume,58,66.95,121.4433
volume,58,68.62,121.4433
volume,58,70.29,121.4433
volume,58,71.97,121.4433
volume,58,73.64,121.4433
volume,58,75.31,121.4433
volume,58,76.99,121.4433
volume,58,78.66,121.4433
volume,58,80.33,121.4433
volume,58,82.01,121.4433
volume,58,83.68,121.4433
volume,58,85.36,121.4433
volume,58,87.03,121.4433
volume,58,88.70,121.4433
volume,58,90.38,121.4433
volume,58,92.05,121.4433
volume,58,93.72,121.4433
volume,58,95.40,121.4433
volume,58,97.07,121.4433
volume,58,98.74,121.4433
volume,58,100.42,121.4433
volume,58,102.09,121.4433
volume,58,103.77,121.4433
volume,58,105.44,121.4433
volume,58,107.11,121.4433
volume,58,108.79,121.4433
volume,58,110.46,121.4433
volume,58,112.13,121.4433
volume,58,113.81,121.4433
volume,58,115.48,121.4433
volume,58,117.15,121.4433
volume,58,118.83,121.4433
volume,58,120.50,121.4433
volume,58,122.18,121.4433
volume,58,123.85,121.4433
volume,58,125.52,121.4433
volume,58,127.20,121.4433
volume,58,128.87,121.4433
volume,58,130.54,121.4433
volume,58,132.22,121.4433
volume,58,133.89,121.4433
volume,58,135.56,121.4433
volume,58,137.24,121.4433
volume,58,138.91,121.4433
volume,58,140.59,121.4433
volume,58,142.26,121.4433
volume,58,143.93,121.4433
volume,58,145.61,121.4433
volume,58,147.28,121.4433
volume,58,148.95,121.4433
volume,58,150.63,121.4433
volume,58,152.30,121.4433
volume,58,153.97,121.4433
volume,58,155.65,121.4433
volume,58,157.32,121.4433
volume,58,159.00,121.4433
volume,58,160.67,121.4433
volume,58,162.34,121.4433
volume,58,164.02,121.4433
volume,58,165.69,121.4433
volume,58,167.36,121.0309
volume,58,169.04,121.0309
volume,58,170.71,120.8247
volume,58,172.38,120.6186
volume,58,174.06,120.4124
volume,58,175.73,120.0000
volume,58,177.41,119.5876
volume,58,179.08,119.3814
volume,58,180.75,118.9691
volume,58,182.43,118.5567
volume,58,184.10,118.1443
volume,58,185.77,117.3196
volume,58,187.45,116.9072
volume,58,189.12,116.4948
volume,58,190.79,115.8763
volume,58,192.47,115.2577
volume,58,194.14,114.6392
volume,58,195.82,114.0206
volume,58,197.49,113.4021
volume,58,199.16,112.9897
volume,58,200.84,112.1649
volume,58,202.51,111.5464
volume,58,204.18,110.9278
volume,58,205.86,110.1031
volume,58,207.53,109.6907
volume,58,209.21,108.8660
volume,58,210.88,108.2474
volume,58,212.55,107.6289
volume,58,214.23,107.0103
volume,58,215.90,106.3918
volume,58,217.57,105.5670
volume,58,219.25,105.1546
volume,58,220.92,104.3299
volume,58,222.59,103.9175
volume,58,224.27,103.0928
volume,58,225.94,102.6804
volume,58,227.62,101.8557
volume,58,229.29,101.2371
volume,58,230.96,100.6186
volume,58,232.64,99.7938
volume,58,234.31,99.3814
volume,58,235.98,98.5567
volume,58,237.66,98.1443
volume,58,239.33,97.5258
volume,58,241.00,96.9072
volume,58,242.68,96.4948
volume,58,244.35,95.6701
volume,58,246.03,95.2577
volume,58,247.70,94.4330
volume,58,249.37,94.0206
volume,58,251.05,93.4021
volume,58,252.72,92.7835
volume,58,254.39,92.1649
volume,58,256.07,91.7526
volume,58,257.74,91.1340
volume,58,259.41,90.5155
volume,58,261.09,90.1031
volume,58,262.76,89.2784
volume,58,264.44,88.8660
volume,58,266.11,88.4536
volume,58,267.78,87.8351
volume,58,269.46,87.2165
volume,58,271.13,86.8041
volume,58,272.80,86.1856
volume,58,274.48,85.5670
volume,58,276.15,85.1546
volume,58,277.82,84.7423
volume,58,279.50,84.1237
volume,58,281.17,83.5052
volume,58,282.85,83.0928
volume,58,284.52,82.6804
volume,58,286.19,82.2680
volume,58,287.87,81.4433
volume,58,289.54,81.0309
volume,58,291.21,80.6186
volume,58,292.89,80.2062
volume,58,294.56,79.7938
volume,58,296.23,79.1753
volume,58,297.91,78.5567
volume,58,299.58,78.1443
volume,58,301.26,77.7320
volume,58,302.93,77.3196
volume,58,304.60,76.9072
volume,58,306.28,76.2887
volume,58,307.95,75.8763
volume,58,309.62,75.4639
volume,58,311.30,75.0515
volume,58,312.97,74.4330
volume,58,314.64,74.0206
volume,58,316.32,73.6082
volume,58,317.99,73.1959
volume,58,319.67,72.7835
volume,58,321.34,72.3711
volume,58,323.01,71.9588
volume,58,324.69,71.5464
volume,58,326.36,71.1340
volume,58,328.03,70.7216
volume,58,329.71,70.3093
volume,58,331.38,69.8969
volume,58,333.05,69.4845
volume,58,334.73,69.0722
volume,58,336.40,68.8660
volume,58,338.08,68.4536
volume,58,339.75,68.0412
volume,58,341.42,67.6289
volume,58,343.10,67.2165
volume,58,344.77,66.8041
volume,58,346.44,66.3918
volume,58,348.12,66.3918
volume,58,349.79,65.9794
volume,58,351.46,65.5670
volume,58,353.14,65.1546
volume,58,354.81,64.9485
volume,58,356.49,64.7423
volume,58,358.16,64.3299
volume,58,359.83,63.9175
volume,58,361.51,63.7113
volume,58,363.18,63.5052
volume,58,364.85,63.0928
volume,58,366.53,62.8866
volume,58,368.20,62.6804
volume,58,369.87,62.4742
volume,58,371.55,62.0619
volume,58,373.22,62.0619
volume,58,374.90,61.6495
volume,58,376.57,61.4433
volume,58,378.24,61.2371
volume,58,379.92,61.0309
volume,58,381.59,60.8247
volume,58,383.26,60.8247
volume,58,384.94,60.4124
volume,58,386.61,60.4124
volume,58,388.28,60.0000
volume,58,389.96,60.0000
volume,58,391.63,59.7938
volume,58,393.31,59.5876
volume,58,394.98,59.5876
volume,58,396.65,59.1753
volume,58,398.33,59.1753
volume,58,400.00,59.1753
volume,58,401.67,59.1753
volume,58,403.35,59.1753
volume,58,405.02,59.1753
volume,58,406.69,59.1753
volume,58,408.37,59.1753
volume,58,410.04,59.1753
volume,58,411.72,59.1753
volume,58,413.39,59.1753
volume,58,415.06,59.1753
volume,58,416.74,58.9691
volume,58,418.41,58.9691
volume,58,420.08,58.9691
volume,58,421.76,58.9691
volume,58,423.43,58.9691
volume,58,425.10,58.9691
volume,58,426.78,58.9691
volume,58,428.45,58.9691
volume,58,430.13,58.9691
volume,58,431.80,58.9691
volume,58,433.47,58.9691
volume,58,435.15,58.9691
volume,58,436.82,58.9691
volume,58,438.49,58.9691
volume,58,440.17,58.9691
volume,58,441.84,58.9691
volume,58,443.51,58.9691
volume,58,445.19,58.9691
volume,58,446.86,58.9691
volume,58,448.54,58.9691
volume,58,450.21,58.9691
volume,58,451.88,58.9691
volume,58,453.56,58.9691
volume,58,455.23,58.9691
volume,58,456.90,58.9691
volume,58,458.58,58.9691
volume,58,460.25,58.9691
volume,58,461.92,58.9691
volume,58,463.60,58.9691
volume,58,465.27,58.9691
volume,58,466.95,58.9691
volume,58,468.62,58.9691
volume,58,470.29,58.9691
volume,58,471.97,58.9691
volume,58,473.64,58.9691
volume,58,475.31,58.9691
volume,58,476.99,58.9691
volume,58,478.66,58.9691
volume,58,480.33,58.9691
volume,58,482.01,59.1753
volume,58,483.68,59.1753
volume,58,485.36,59.3814
volume,58,487.03,59.5876
volume,58,488.70,59.7938
volume,58,490.38,60.4124
volume,58,492.05,60.8247
volume,58,493.72,61.4433
volume,58,495.40,62.0619
volume,58,497.07,62.6804
volume,58,498.74,63.2990
volume,58,500.42,64.3299
volume,58,502.09,65.1546
volume,58,503.77,65.9794
volume,58,505.44,67.0103
volume,58,507.11,67.8351
volume,58,508.79,69.0722
volume,58,510.46,70.1031
volume,58,512.13,71.3402
volume,58,513.81,72.3711
volume,58,515.48,73.6082
volume,58,517.15,74.8454
volume,58,518.83,75.8763
volume,58,520.50,76.9072
volume,58,522.18,78.1443
volume,58,523.85,79.3814
volume,58,525.52,80.6186
volume,58,527.20,81.8557
volume,58,528.87,83.0928
volume,58,530.54,84.3299
volume,58,532.22,85.5670
volume,58,533.89,86.5979
volume,58,535.56,87.8351
volume,58,537.24,88.6598
volume,58,538.91,89.8969
volume,58,540.59,90.9278
volume,58,542.26,91.7526
volume,58,543.93,92.7835
volume,58,545.61,93.6082
volume,58,547.28,94.4330
volume,58,548.95,95.4639
volume,58,550.63,96.2887
volume,58,552.30,97.1134
volume,58,553.97,97.7320
volume,58,555.65,98.5567
volume,58,557.32,98.9691
volume,58,559.00,99.7938
volume,58,560.67,100.2062
volume,58,562.34,100.8247
volume,58,564.02,101.2371
volume,58,565.69,101.8557
volume,58,567.36,102.2680
volume,58,569.04,102.6804
volume,58,570.71,103.0928
volume,58,572.38,103.5052
volume,58,574.06,103.9175
volume,58,575.73,104.3299
volume,58,577.41,104.3299
volume,58,579.08,104.7423
volume,58,580.75,105.1546
volume,58,582.43,105.3608
volume,58,584.10,105.5670
volume,58,585.77,105.7732
volume,58,587.45,105.9794
volume,58,589.12,106.1856
volume,58,590.79,106.3918
volume,58,592.47,106.5979
volume,58,594.14,106.5979
volume,58,595.82,107.0103
volume,58,597.49,107.0103
volume,58,599.16,107.4227
volume,58,600.84,107.4227
volume,58,602.51,107.4227
volume,58,604.18,107.4227
volume,58,605.86,107.8351
volume,58,607.53,107.8351
volume,58,609.21,107.8351
volume,58,610.88,108.2474
volume,58,612.55,108.2474
volume,58,614.23,108.2474
volume,58,615.90,108.2474
volume,58,617.57,108.2474
volume,58,619.25,108.6598
volume,58,620.92,108.6598
volume,58,622.59,108.6598
volume,58,624.27,108.6598
volume,58,625.94,108.6598
volume,58,627.62,108.8660
volume,58,629.29,109.0722
volume,58,630.96,109.0722
volume,58,632.64,109.0722
volume,58,634.31,109.0722
volume,58,635.98,109.0722
volume,58,637.66,109.0722
volume,58,639.33,109.0722
volume,58,641.00,109.4845
volume,58,642.68,109.4845
volume,58,644.35,109.4845
volume,58,646.03,109.4845
volume,58,647.70,109.4845
volume,58,649.37,109.4845
volume,58,651.05,109.4845
volume,58,652.72,109.4845
volume,58,654.39,109.4845
volume,58,656.07,109.8969
volume,58,657.74,109.8969
