# Digitized traces from Genet et al. (2023), their Fig 6 (aspect ratio  L/2R_i).
# Extracted from the published figure by hue segmentation (provenance/reproduction).
# Where variations overlap (curves coincide) an occluded segment is completed from
# the nearest visible variation. columns: panel {pressure[kPa],volume[mL],torsion[deg]}, variation, x=time[ms], y.
panel,variation,x,y
pressure,1.5,528.87,0.4871
pressure,1.5,530.54,0.4871
pressure,1.5,532.22,0.4871
pressure,1.5,533.89,0.4871
pressure,1.5,535.56,0.4871
pressure,1.5,537.24,0.4871
pressure,1.5,538.91,0.4871
pressure,1.5,540.59,0.4871
pressure,1.5,542.26,0.4871
pressure,1.5,543.93,0.4871
pressure,1.5,545.61,0.4871
pressure,1.5,547.28,0.4871
pressure,1.5,548.95,0.4871
pressure,1.5,550.63,0.4871
pressure,1.5,552.30,0.4871
pressure,1.5,553.97,0.5052
pressure,1.5,555.65,0.5052
pressure,1.5,557.32,0.5052
pressure,1.5,559.00,0.5052
pressure,1.5,560.67,0.5052
pressure,1.5,562.34,0.5052
pressure,1.5,564.02,0.5052
pressure,1.5,565.69,0.5232
pressure,1.5,567.36,0.5232
pressure,1.5,569.04,0.5232
pressure,1.5,570.71,0.5232
pressure,1.5,572.38,0.5232
pressure,1.5,574.06,0.5232
pressure,1.5,575.73,0.5232
pressure,1.5,577.41,0.5232
pressure,1.5,579.08,0.5232
pressure,1.5,580.75,0.5232
pressure,1.5,582.43,0.5232
pressure,1.5,584.10,0.5232
pressure,1.5,585.77,0.5412
pressure,1.5,587.45,0.5412
pressure,1.5,589.12,0.5412
pressure,1.5,590.79,0.5412
pressure,1.5,592.47,0.5412
pressure,1.5,594.14,0.5412
pressure,1.5,595.82,0.5412
pressure,1.5,597.49,0.5412
pressure,1.5,599.16,0.5412
pressure,1.5,600.84,0.5412
pressure,1.5,602.51,0.5412
pressure,1.5,604.18,0.5412
pressure,1.5,605.86,0.5412
pressure,1.5,607.53,0.5412
pressure,1.5,609.21,0.5412
pressure,1.5,610.88,0.5412
pressure,1.5,612.55,0.5412
pressure,1.5,614.23,0.5412
pressure,1.5,615.90,0.5412
pressure,1.5,617.57,0.5412
pressure,1.5,619.25,0.5412
pressure,1.5,620.92,0.5412
pressure,1.5,622.59,0.5412
pressure,1.5,624.27,0.5412
pressure,1.5,625.94,0.5412
pressure,1.5,627.62,0.5412
pressure,1.5,629.29,0.5412
pressure,1.5,630.96,0.5412
pressure,1.5,632.64,0.5412
pressure,1.5,634.31,0.5412
pressure,1.5,635.98,0.5412
pressure,1.5,637.66,0.5412
pressure,1.5,639.33,0.5412
pressure,1.5,641.00,0.5412
pressure,1.5,642.68,0.5412
pressure,1.5,644.35,0.5412
pressure,1.5,646.03,0.5412
pressure,1.5,647.70,0.5412
pressure,1.5,649.37,0.5412
pressure,1.5,651.05,0.5412
pressure,1.5,652.72,0.5412
pressure,1.5,654.39,0.5412
pressure,1.5,656.07,0.5412
pressure,1.5,657.74,0.5412
pressure,1.5,659.41,0.5412
pressure,1.5,661.09,0.5412
pressure,1.5,662.76,0.5593
pressure,1.5,664.44,0.5593
pressure,1.5,666.11,0.5593
pressure,1.5,667.78,0.5773
pressure,1.5,669.46,0.5773
pressure,1.5,671.13,0.5954
pressure,1.5,672.80,0.5954
pressure,1.5,674.48,0.5954
pressure,1.5,676.15,0.6134
pressure,1.5,677.82,0.6314
pressure,1.5,679.50,0.6314
pressure,1.5,681.17,0.6314
pressure,1.5,682.85,0.6495
pressure,1.5,684.52,0.6495
pressure,1.5,686.19,0.6675
pressure,1.5,687.87,0.6675
pressure,1.5,689.54,0.6856
pressure,1.5,691.21,0.7036
pressure,1.5,692.89,0.7036
pressure,1.5,694.56,0.7216
pressure,1.5,696.23,0.7216
pressure,1.5,697.91,0.7397
pressure,1.5,699.58,0.7397
pressure,1.5,701.26,0.7577
pressure,1.5,702.93,0.7577
pressure,1.5,704.60,0.7758
pressure,1.5,706.28,0.7758
pressure,1.5,707.95,0.7938
pressure,1.5,709.62,0.8119
pressure,1.5,711.30,0.8119
pressure,1.5,712.97,0.8119
pressure,1.5,714.64,0.8299
pressure,1.5,716.32,0.8479
pressure,1.5,717.99,0.8479
pressure,1.5,719.67,0.8660
pressure,1.5,721.34,0.8660
pressure,1.5,723.01,0.8660
pressure,1.5,724.69,0.8660
pressure,1.5,726.36,0.8660
pressure,1.5,728.03,0.8660
pressure,1.5,729.71,0.8660
pressure,1.5,731.38,0.8840
pressure,1.5,733.05,0.8840
pressure,1.5,734.73,0.8840
pressure,1.5,736.40,0.8840
pressure,1.5,738.08,0.8840
pressure,1.5,739.75,0.8840
pressure,1.5,741.42,0.8840
pressure,1.5,743.10,0.8840
pressure,1.5,744.77,0.8840
pressure,1.5,746.44,0.8840
pressure,1.5,748.12,0.8840
pressure,1.5,749.79,0.8840
pressure,1.5,751.46,0.8840
pressure,1.5,753.14,0.8840
pressure,1.5,754.81,0.8840
pressure,1.5,756.49,0.8840
pressure,1.5,758.16,0.8840
pressure,1.5,759.83,0.8840
pressure,1.5,761.51,0.8840
pressure,1.5,763.18,0.8840
pressure,1.5,764.85,0.8840
pressure,1.5,766.53,0.8840
pressure,1.5,768.20,0.8840
pressure,1.5,769.87,0.8840
pressure,1.5,771.55,0.8840
pressure,1.5,773.22,0.8840
pressure,1.5,774.90,0.8840
pressure,1.5,776.57,0.8840
pressure,1.5,778.24,0.8840
pressure,1.5,779.92,0.8840
pressure,1.5,781.59,0.8840
pressure,1.5,783.26,0.8840
pressure,1.5,784.94,0.8840
pressure,1.5,786.61,0.8840
pressure,1.5,788.28,0.8840
pressure,1.5,789.96,0.8840
pressure,1.5,791.63,0.8840
pressure,1.5,793.31,0.8840
pressure,1.5,794.98,0.8840
pressure,1.5,796.65,0.8840
pressure,1.5,798.33,0.8840
pressure,1.5,800.00,0.8840
pressure,2.0,0.00,0.8840
pressure,2.0,1.67,0.8840
pressure,2.0,3.35,0.8840
pressure,2.0,5.02,0.8840
pressure,2.0,6.69,0.8840
pressure,2.0,8.37,0.8840
pressure,2.0,10.04,0.8840
pressure,2.0,11.72,0.8840
pressure,2.0,13.39,0.8840
pressure,2.0,15.06,0.8840
pressure,2.0,16.74,0.8840
pressure,2.0,18.41,0.8840
pressure,2.0,20.08,0.8840
pressure,2.0,21.76,0.8840
pressure,2.0,23.43,0.8840
pressure,2.0,25.10,0.8840
pressure,2.0,26.78,0.8840
pressure,2.0,28.45,0.8840
pressure,2.0,30.13,0.8840
pressure,2.0,31.80,0.8840
pressure,2.0,33.47,0.8840
pressure,2.0,35.15,0.8840
pressure,2.0,36.82,0.8840
pressure,2.0,38.49,0.8840
pressure,2.0,40.17,0.8840
pressure,2.0,41.84,0.8840
pressure,2.0,43.51,0.8840
pressure,2.0,45.19,0.8840
pressure,2.0,46.86,0.8840
pressure,2.0,48.54,0.8840
pressure,2.0,50.21,0.8840
pressure,2.0,51.88,0.8840
pressure,2.0,53.56,0.8840
pressure,2.0,55.23,0.8840
pressure,2.0,56.90,0.8840
pressure,2.0,58.58,0.8840
pressure,2.0,60.25,0.8840
pressure,2.0,61.92,0.8840
pressure,2.0,63.60,0.8840
pressure,2.0,65.27,0.8840
pressure,2.0,66.95,0.8840
pressure,2.0,68.62,0.8840
pressure,2.0,70.29,0.8840
pressure,2.0,71.97,0.8840
pressure,2.0,73.64,0.8840
pressure,2.0,75.31,0.8840
pressure,2.0,76.99,0.8840
pressure,2.0,78.66,0.8840
pressure,2.0,80.33,0.8840
pressure,2.0,82.01,0.8840
pressure,2.0,83.68,0.8840
pressure,2.0,85.36,0.8840
pressure,2.0,87.03,0.8840
pressure,2.0,88.70,0.8840
pressure,2.0,90.38,0.8840
pressure,2.0,92.05,0.8840
pressure,2.0,93.72,0.8840
pressure,2.0,95.40,0.8840
pressure,2.0,97.07,0.8840
pressure,2.0,98.74,0.8840
pressure,2.0,100.42,0.8840
pressure,2.0,102.09,0.8840
pressure,2.0,103.77,0.8840
pressure,2.0,105.44,0.8840
pressure,2.0,107.11,0.8840
pressure,2.0,108.79,0.8840
pressure,2.0,110.46,0.8840
pressure,2.0,112.13,0.8840
pressure,2.0,113.81,0.8840
pressure,2.0,115.48,0.8840
pressure,2.0,117.15,0.8840
pressure,2.0,118.83,0.8840
pressure,2.0,120.50,0.8840
pressure,2.0,122.18,0.8840
pressure,2.0,123.85,0.8840
pressure,2.0,125.52,0.8840
pressure,2.0,127.20,0.9021
pressure,2.0,128.87,0.9381
pressure,2.0,130.54,1.0103
pressure,2.0,132.22,1.1005
pressure,2.0,133.89,1.1907
pressure,2.0,135.56,1.3170
pressure,2.0,137.24,1.4613
pressure,2.0,138.91,1.6418
pressure,2.0,140.59,1.8222
pressure,2.0,142.26,2.0206
pressure,2.0,143.93,2.2552
pressure,2.0,145.61,2.4716
pressure,2.0,147.28,2.7062
pressure,2.0,148.95,2.9588
pressure,2.0,150.63,3.2294
pressure,2.0,152.30,3.5000
pressure,2.0,153.97,3.7526
pressure,2.0,155.65,4.0232
pressure,2.0,157.32,4.3119
pressure,2.0,159.00,4.5825
pressure,2.0,160.67,4.8711
pressure,2.0,162.34,5.1418
pressure,2.0,164.02,5.4304
pressure,2.0,165.69,5.7371
pressure,2.0,167.36,6.0077
pressure,2.0,169.04,6.3144
pressure,2.0,170.71,6.5851
pressure,2.0,172.38,6.8737
pressure,2.0,174.06,7.1624
pressure,2.0,175.73,7.4510
pressure,2.0,177.41,7.7216
pressure,2.0,179.08,7.9923
pressure,2.0,180.75,8.2629
pressure,2.0,182.43,8.5515
pressure,2.0,184.10,8.8222
pressure,2.0,185.77,9.0928
pressure,2.0,187.45,9.3814
pressure,2.0,189.12,9.6521
pressure,2.0,190.79,9.9046
pressure,2.0,192.47,10.1572
pressure,2.0,194.14,10.4098
pressure,2.0,195.82,10.6443
pressure,2.0,197.49,10.8608
pressure,2.0,199.16,11.0773
pressure,2.0,200.84,11.2577
pressure,2.0,202.51,11.4381
pressure,2.0,204.18,11.6005
pressure,2.0,205.86,11.7809
pressure,2.0,207.53,11.9072
pressure,2.0,209.21,12.0155
pressure,2.0,210.88,12.1418
pressure,2.0,212.55,12.2139
pressure,2.0,214.23,12.3041
pressure,2.0,215.90,12.3763
pressure,2.0,217.57,12.4485
pressure,2.0,219.25,12.5026
pressure,2.0,220.92,12.5387
pressure,2.0,222.59,12.5928
pressure,2.0,224.27,12.6289
pressure,2.0,225.94,12.6649
pressure,2.0,227.62,12.6830
pressure,2.0,229.29,12.7191
pressure,2.0,230.96,12.7191
pressure,2.0,232.64,12.7552
pressure,2.0,234.31,12.7552
pressure,2.0,235.98,12.7732
pressure,2.0,237.66,12.7912
pressure,2.0,239.33,12.7912
pressure,2.0,241.00,12.7912
pressure,2.0,242.68,12.7912
pressure,2.0,244.35,12.7912
pressure,2.0,246.03,12.8093
pressure,2.0,247.70,12.8093
pressure,2.0,249.37,12.8093
pressure,2.0,251.05,12.8093
pressure,2.0,252.72,12.7912
pressure,2.0,254.39,12.7912
pressure,2.0,256.07,12.7912
pressure,2.0,257.74,12.7912
pressure,2.0,259.41,12.7912
pressure,2.0,261.09,12.7912
pressure,2.0,262.76,12.7732
pressure,2.0,264.44,12.7732
pressure,2.0,266.11,12.7552
pressure,2.0,267.78,12.7552
pressure,2.0,269.46,12.7552
pressure,2.0,271.13,12.7552
pressure,2.0,272.80,12.7371
pressure,2.0,274.48,12.7371
pressure,2.0,276.15,12.7191
pressure,2.0,277.82,12.7191
pressure,2.0,279.50,12.7191
pressure,2.0,281.17,12.7010
pressure,2.0,282.85,12.6830
pressure,2.0,284.52,12.6830
pressure,2.0,286.19,12.6830
pressure,2.0,287.87,12.6830
pressure,2.0,289.54,12.6649
pressure,2.0,291.21,12.6649
pressure,2.0,292.89,12.6469
pressure,2.0,294.56,12.6469
pressure,2.0,296.23,12.6469
pressure,2.0,297.91,12.6289
pressure,2.0,299.58,12.6289
pressure,2.0,301.26,12.6108
pressure,2.0,302.93,12.6108
pressure,2.0,304.60,12.6108
pressure,2.0,306.28,12.5928
pressure,2.0,307.95,12.5747
pressure,2.0,309.62,12.5747
pressure,2.0,311.30,12.5747
pressure,2.0,312.97,12.5567
pressure,2.0,314.64,12.5387
pressure,2.0,316.32,12.5387
pressure,2.0,317.99,12.5387
pressure,2.0,319.67,12.5206
pressure,2.0,321.34,12.5026
pressure,2.0,323.01,12.5026
pressure,2.0,324.69,12.5026
pressure,2.0,326.36,12.5026
pressure,2.0,328.03,12.4845
pressure,2.0,329.71,12.4845
pressure,2.0,331.38,12.4665
pressure,2.0,333.05,12.4665
pressure,2.0,334.73,12.4304
pressure,2.0,336.40,12.4304
pressure,2.0,338.08,12.4124
pressure,2.0,339.75,12.3943
pressure,2.0,341.42,12.3582
pressure,2.0,343.10,12.3402
pressure,2.0,344.77,12.3222
pressure,2.0,346.44,12.2861
pressure,2.0,348.12,12.2680
pressure,2.0,349.79,12.2320
pressure,2.0,351.46,12.1959
pressure,2.0,353.14,12.1598
pressure,2.0,354.81,12.1237
pressure,2.0,356.49,12.0876
pressure,2.0,358.16,12.0515
pressure,2.0,359.83,12.0155
pressure,2.0,361.51,11.9794
pressure,2.0,363.18,11.9433
pressure,2.0,364.85,11.9072
pressure,2.0,366.53,11.8711
pressure,2.0,368.20,11.8351
pressure,2.0,369.87,11.7809
pressure,2.0,371.55,11.7448
pressure,2.0,373.22,11.6907
pressure,2.0,374.90,11.6546
pressure,2.0,376.57,11.6186
pressure,2.0,378.24,11.5825
pressure,2.0,379.92,11.5284
pressure,2.0,381.59,11.4923
pressure,2.0,383.26,11.4381
pressure,2.0,384.94,11.3840
pressure,2.0,386.61,11.3479
pressure,2.0,388.28,11.2938
pressure,2.0,389.96,11.2397
pressure,2.0,391.63,11.2036
pressure,2.0,393.31,11.1314
pressure,2.0,394.98,11.0954
pressure,2.0,396.65,11.0412
pressure,2.0,398.33,10.9871
pressure,2.0,400.00,10.9330
pressure,2.0,401.67,10.8789
pressure,2.0,403.35,10.8247
pressure,2.0,405.02,10.7706
pressure,2.0,406.69,10.7165
pressure,2.0,408.37,10.5722
pressure,2.0,410.04,10.4278
pressure,2.0,411.72,10.2113
pressure,2.0,413.39,9.8866
pressure,2.0,415.06,9.5438
pressure,2.0,416.74,9.1108
pressure,2.0,418.41,8.6598
pressure,2.0,420.08,8.1907
pressure,2.0,421.76,7.6675
pressure,2.0,423.43,7.2345
pressure,2.0,425.10,6.8196
pressure,2.0,426.78,6.4046
pressure,2.0,428.45,6.0258
pressure,2.0,430.13,5.6649
pressure,2.0,431.80,5.3222
pressure,2.0,433.47,5.0335
pressure,2.0,435.15,4.7088
pressure,2.0,436.82,4.4201
pressure,2.0,438.49,4.1675
pressure,2.0,440.17,3.9330
pressure,2.0,441.84,3.6804
pressure,2.0,443.51,3.4639
pressure,2.0,445.19,3.2474
pressure,2.0,446.86,3.0670
pressure,2.0,448.54,2.8866
pressure,2.0,450.21,2.7062
pressure,2.0,451.88,2.5438
pressure,2.0,453.56,2.3995
pressure,2.0,455.23,2.2552
pressure,2.0,456.90,2.1289
pressure,2.0,458.58,1.9845
pressure,2.0,460.25,1.8582
pressure,2.0,461.92,1.7680
pressure,2.0,463.60,1.6418
pressure,2.0,465.27,1.5335
pressure,2.0,466.95,1.4613
pressure,2.0,468.62,1.3711
pressure,2.0,470.29,1.2990
pressure,2.0,471.97,1.2088
pressure,2.0,473.64,1.1366
pressure,2.0,475.31,1.0644
pressure,2.0,476.99,1.0103
pressure,2.0,478.66,0.9381
pressure,2.0,480.33,0.8840
pressure,2.0,482.01,0.8299
pressure,2.0,483.68,0.7758
pressure,2.0,485.36,0.7397
pressure,2.0,487.03,0.6856
pressure,2.0,488.70,0.6495
pressure,2.0,490.38,0.6134
pressure,2.0,492.05,0.5773
pressure,2.0,493.72,0.5593
pressure,2.0,495.40,0.5412
pressure,2.0,497.07,0.5412
pressure,2.0,498.74,0.5232
pressure,2.0,500.42,0.5232
pressure,2.0,502.09,0.5232
pressure,2.0,503.77,0.5232
pressure,2.0,505.44,0.5052
pressure,2.0,507.11,0.5052
pressure,2.0,508.79,0.5052
pressure,2.0,510.46,0.4871
pressure,2.0,512.13,0.4871
pressure,2.0,513.81,0.4871
pressure,2.0,515.48,0.4871
pressure,2.0,517.15,0.4871
pressure,2.0,518.83,0.4871
pressure,2.0,520.50,0.4871
pressure,2.0,522.18,0.4871
pressure,2.0,523.85,0.4871
pressure,2.0,525.52,0.4871
pressure,2.0,527.20,0.4871
pressure,2.0,528.87,0.4871
pressure,2.0,530.54,0.4871
pressure,2.0,532.22,0.4871
pressure,2.0,533.89,0.4871
pressure,2.0,535.56,0.4871
pressure,2.0,537.24,0.4871
pressure,2.0,538.91,0.4871
pressure,2.0,540.59,0.4871
pressure,2.0,542.26,0.4871
pressure,2.0,543.93,0.4871
pressure,2.0,545.61,0.4871
pressure,2.0,547.28,0.4871
pressure,2.0,548.95,0.4871
pressure,2.0,550.63,0.4871
pressure,2.0,552.30,0.4871
pressure,2.0,553.97,0.5052
pressure,2.0,555.65,0.5052
pressure,2.0,557.32,0.5052
pressure,2.0,559.00,0.5052
pressure,2.0,560.67,0.5052
pressure,2.0,562.34,0.5052
pressure,2.0,564.02,0.5052
pressure,2.0,565.69,0.5232
pressure,2.0,567.36,0.5232
pressure,2.0,569.04,0.5232
pressure,2.0,570.71,0.5232
pressure,2.0,572.38,0.5232
pressure,2.0,574.06,0.5232
pressure,2.0,575.73,0.5232
pressure,2.0,577.41,0.5232
pressure,2.0,579.08,0.5232
pressure,2.0,580.75,0.5232
pressure,2.0,582.43,0.5232
pressure,2.0,584.10,0.5232
pressure,2.0,585.77,0.5412
pressure,2.0,587.45,0.5412
pressure,2.0,589.12,0.5412
pressure,2.0,590.79,0.5412
pressure,2.0,592.47,0.5412
pressure,2.0,594.14,0.5412
pressure,2.0,595.82,0.5412
pressure,2.0,597.49,0.5412
pressure,2.0,599.16,0.5412
pressure,2.0,600.84,0.5412
pressure,2.0,602.51,0.5412
pressure,2.0,604.18,0.5412
pressure,2.0,605.86,0.5412
pressure,2.0,607.53,0.5412
pressure,2.0,609.21,0.5412
pressure,2.0,610.88,0.5412
pressure,2.0,612.55,0.5412
pressure,2.0,614.23,0.5412
pressure,2.0,615.90,0.5412
pressure,2.0,617.57,0.5412
pressure,2.0,619.25,0.5412
pressure,2.0,620.92,0.5412
pressure,2.0,622.59,0.5412
pressure,2.0,624.27,0.5412
pressure,2.0,625.94,0.5412
pressure,2.0,627.62,0.5412
pressure,2.0,629.29,0.5412
pressure,2.0,630.96,0.5412
pressure,2.0,632.64,0.5412
pressure,2.0,634.31,0.5412
pressure,2.0,635.98,0.5412
pressure,2.0,637.66,0.5412
pressure,2.0,639.33,0.5412
pressure,2.0,641.00,0.5412
pressure,2.0,642.68,0.5412
pressure,2.0,644.35,0.5412
pressure,2.0,646.03,0.5412
pressure,2.0,647.70,0.5412
pressure,2.0,649.37,0.5412
pressure,2.0,651.05,0.5412
pressure,2.0,652.72,0.5412
pressure,2.0,654.39,0.5412
pressure,2.0,656.07,0.5412
pressure,2.0,657.74,0.5412
pressure,2.0,659.41,0.5412
pressure,2.0,661.09,0.5412
pressure,2.0,662.76,0.5593
pressure,2.0,664.44,0.5593
pressure,2.0,666.11,0.5593
pressure,2.0,667.78,0.5773
pressure,2.0,669.46,0.5773
pressure,2.0,671.13,0.5954
pressure,2.0,672.80,0.5954
pressure,2.0,674.48,0.5954
pressure,2.0,676.15,0.6134
pressure,2.0,677.82,0.6314
pressure,2.0,679.50,0.6314
pressure,2.0,681.17,0.6314
pressure,2.0,682.85,0.6495
pressure,2.0,684.52,0.6495
pressure,2.0,686.19,0.6675
pressure,2.0,687.87,0.6675
pressure,2.0,689.54,0.6856
pressure,2.0,691.21,0.7036
pressure,2.0,692.89,0.7036
pressure,2.0,694.56,0.7216
pressure,2.0,696.23,0.7216
pressure,2.0,697.91,0.7397
pressure,2.0,699.58,0.7397
pressure,2.0,701.26,0.7577
pressure,2.0,702.93,0.7577
pressure,2.0,704.60,0.7758
pressure,2.0,706.28,0.7758
pressure,2.0,707.95,0.7938
pressure,2.0,709.62,0.8119
pressure,2.0,711.30,0.8119
pressure,2.0,712.97,0.8119
pressure,2.0,714.64,0.8299
pressure,2.0,716.32,0.8479
pressure,2.0,717.99,0.8479
pressure,2.0,719.67,0.8660
pressure,2.0,721.34,0.8660
pressure,2.0,723.01,0.8660
pressure,2.0,724.69,0.8660
pressure,2.0,726.36,0.8660
pressure,2.0,728.03,0.8660
pressure,2.0,729.71,0.8660
pressure,2.0,731.38,0.8840
pressure,2.0,733.05,0.8840
pressure,2.0,734.73,0.8840
pressure,2.0,736.40,0.8840
pressure,2.0,738.08,0.8840
pressure,2.0,739.75,0.8840
pressure,2.0,741.42,0.8840
pressure,2.0,743.10,0.8840
pressure,2.0,744.77,0.8840
pressure,2.0,746.44,0.8840
pressure,2.0,748.12,0.8840
pressure,2.0,749.79,0.8840
pressure,2.0,751.46,0.8840
pressure,2.0,753.14,0.8840
pressure,2.0,754.81,0.8840
pressure,2.0,756.49,0.8840
pressure,2.0,758.16,0.8840
pressure,2.0,759.83,0.8840
pressure,2.0,761.51,0.8840
pressure,2.0,763.18,0.8840
pressure,2.0,764.85,0.8840
pressure,2.0,766.53,0.8840
pressure,2.0,768.20,0.8840
pressure,2.0,769.87,0.8840
pressure,2.0,771.55,0.8840
pressure,2.0,773.22,0.8840
pressure,2.0,774.90,0.8840
pressure,2.0,776.57,0.8840
pressure,2.0,778.24,0.8840
pressure,2.0,779.92,0.8840
pressure,2.0,781.59,0.8840
pressure,2.0,783.26,0.8840
pressure,2.0,784.94,0.8840
pressure,2.0,786.61,0.8840
pressure,2.0,788.28,0.8840
pressure,2.0,789.96,0.8840
pressure,2.0,791.63,0.8840
pressure,2.0,793.31,0.8840
pressure,2.0,794.98,0.8840
pressure,2.0,796.65,0.8840
pressure,2.0,798.33,0.8840
pressure,2.0,800.00,0.8840
volume,1.0,0.00,134.9485
volume,1.0,1.67,134.9485
volume,1.0,3.35,134.9485
volume,1.0,5.02,134.9485
volume,1.0,6.69,134.9485
volume,1.0,8.37,134.9485
volume,1.0,10.04,134.9485
volume,1.0,11.72,134.9485
volume,1.0,13.39,134.9485
volume,1.0,15.06,134.9485
volume,1.0,16.74,134.9485
volume,1.0,18.41,134.9485
volume,1.0,20.08,135.1289
volume,1.0,21.76,135.1289
volume,1.0,23.43,135.1289
volume,1.0,25.10,135.1289
volume,1.0,26.78,135.1289
volume,1.0,28.45,135.1289
volume,1.0,30.13,135.1289
volume,1.0,31.80,135.1289
volume,1.0,33.47,135.1289
volume,1.0,35.15,135.1289
volume,1.0,36.82,135.1289
volume,1.0,38.49,135.1289
volume,1.0,40.17,135.1289
volume,1.0,41.84,135.1289
volume,1.0,43.51,135.1289
volume,1.0,45.19,135.1289
volume,1.0,46.86,135.1289
volume,1.0,48.54,135.1289
volume,1.0,50.21,135.1289
volume,1.0,51.88,135.1289
volume,1.0,53.56,135.1289
volume,1.0,55.23,135.1289
volume,1.0,56.90,135.1289
volume,1.0,58.58,135.1289
volume,1.0,60.25,135.1289
volume,1.0,61.92,135.1289
volume,1.0,63.60,135.1289
volume,1.0,65.27,135.1289
volume,1.0,66.95,135.1289
volume,1.0,68.62,135.1289
volume,1.0,70.29,135.1289
volume,1.0,71.97,135.1289
volume,1.0,73.64,135.1289
volume,1.0,75.31,135.1289
volume,1.0,76.99,135.1289
volume,1.0,78.66,135.1289
volume,1.0,80.33,135.1289
volume,1.0,82.01,135.1289
volume,1.0,83.68,135.1289
volume,1.0,85.36,135.1289
volume,1.0,87.03,135.1289
volume,1.0,88.70,135.1289
volume,1.0,90.38,135.1289
volume,1.0,92.05,135.1289
volume,1.0,93.72,135.1289
volume,1.0,95.40,135.1289
volume,1.0,97.07,135.1289
volume,1.0,98.74,135.1289
volume,1.0,100.42,135.1289
volume,1.0,102.09,135.1289
volume,1.0,103.77,135.1289
volume,1.0,105.44,135.1289
volume,1.0,107.11,135.1289
volume,1.0,108.79,135.1289
volume,1.0,110.46,135.1289
volume,1.0,112.13,135.1289
volume,1.0,113.81,135.1289
volume,1.0,115.48,135.1289
volume,1.0,117.15,135.1289
volume,1.0,118.83,135.1289
volume,1.0,120.50,135.1289
volume,1.0,122.18,135.1289
volume,1.0,123.85,135.1289
volume,1.0,125.52,135.1289
volume,1.0,127.20,135.1289
volume,1.0,128.87,135.1289
volume,1.0,130.54,135.1289
volume,1.0,132.22,135.1289
volume,1.0,133.89,135.1289
volume,1.0,135.56,135.1289
volume,1.0,137.24,135.1289
volume,1.0,138.91,135.1289
volume,1.0,140.59,135.1289
volume,1.0,142.26,135.1289
volume,1.0,143.93,135.1289
volume,1.0,145.61,135.1289
volume,1.0,147.28,135.1289
volume,1.0,148.95,135.1289
volume,1.0,150.63,135.1289
volume,1.0,152.30,135.1289
volume,1.0,153.97,135.1289
volume,1.0,155.65,135.1289
volume,1.0,157.32,135.1289
volume,1.0,159.00,135.1289
volume,1.0,160.67,135.1289
volume,1.0,162.34,135.1289
volume,1.0,164.02,135.1289
volume,1.0,165.69,135.1289
volume,1.0,167.36,134.9485
volume,1.0,169.04,134.7680
volume,1.0,170.71,134.7680
volume,1.0,172.38,134.5876
volume,1.0,174.06,134.4072
volume,1.0,175.73,134.0464
volume,1.0,177.41,133.8660
volume,1.0,179.08,133.5052
volume,1.0,180.75,133.1443
volume,1.0,182.43,132.7835
volume,1.0,184.10,132.2423
volume,1.0,185.77,131.8814
volume,1.0,187.45,131.5206
volume,1.0,189.12,130.7990
volume,1.0,190.79,130.4381
volume,1.0,192.47,130.0773
volume,1.0,194.14,129.3557
volume,1.0,195.82,128.8144
volume,1.0,197.49,128.2732
volume,1.0,199.16,127.7320
volume,1.0,200.84,127.0103
volume,1.0,202.51,126.6495
volume,1.0,204.18,125.9278
volume,1.0,205.86,125.2062
volume,1.0,207.53,124.4845
volume,1.0,209.21,124.1237
volume,1.0,210.88,123.4021
volume,1.0,212.55,122.6804
volume,1.0,214.23,121.9588
volume,1.0,215.90,121.4175
volume,1.0,217.57,120.8763
volume,1.0,219.25,120.1546
volume,1.0,220.92,119.4330
volume,1.0,222.59,119.0722
volume,1.0,224.27,118.3505
volume,1.0,225.94,117.6289
volume,1.0,227.62,117.2680
volume,1.0,229.29,116.5464
volume,1.0,230.96,115.8247
volume,1.0,232.64,115.2835
volume,1.0,234.31,114.7423
volume,1.0,235.98,114.0206
volume,1.0,237.66,113.4794
volume,1.0,239.33,112.9381
volume,1.0,241.00,112.2165
volume,1.0,242.68,111.6753
volume,1.0,244.35,111.1340
volume,1.0,246.03,110.4124
volume,1.0,247.70,109.8711
volume,1.0,249.37,109.3299
volume,1.0,251.05,108.7887
volume,1.0,252.72,108.2474
volume,1.0,254.39,107.5258
volume,1.0,256.07,106.9845
volume,1.0,257.74,106.4433
volume,1.0,259.41,105.9021
volume,1.0,261.09,105.3608
volume,1.0,262.76,104.8196
volume,1.0,264.44,104.2784
volume,1.0,266.11,103.7371
volume,1.0,267.78,103.1959
volume,1.0,269.46,102.6546
volume,1.0,271.13,102.1134
volume,1.0,272.80,101.5722
volume,1.0,274.48,101.0309
volume,1.0,276.15,100.4897
volume,1.0,277.82,100.1289
volume,1.0,279.50,99.5876
volume,1.0,281.17,99.0464
volume,1.0,282.85,98.5052
volume,1.0,284.52,97.9639
volume,1.0,286.19,97.6031
volume,1.0,287.87,96.8814
volume,1.0,289.54,96.5206
volume,1.0,291.21,96.1598
volume,1.0,292.89,95.4381
volume,1.0,294.56,95.0773
volume,1.0,296.23,94.7165
volume,1.0,297.91,93.9948
volume,1.0,299.58,93.6340
volume,1.0,301.26,93.2732
volume,1.0,302.93,92.5515
volume,1.0,304.60,92.1907
