# Digitized traces from Genet et al. (2023), their Fig 8 (wall volume [mL]).
# Extracted from the published figure by hue segmentation (provenance/reproduction).
# Where variations overlap (curves coincide) an occluded segment is completed from
# the nearest visible variation. columns: panel {pressure[kPa],volume[mL],torsion[deg]}, variation, x=time[ms], y.
panel,variation,x,y
pressure,130,724.73,0.8299
pressure,130,726.48,0.8479
pressure,130,728.23,0.8479
pressure,130,729.98,0.8660
pressure,130,731.73,0.8660
pressure,130,733.48,0.8840
pressure,130,735.23,0.8840
pressure,130,736.98,0.8840
pressure,130,738.73,0.8840
pressure,130,740.48,0.8840
pressure,130,742.23,0.8840
pressure,130,743.98,0.8840
pressure,130,745.73,0.8840
pressure,130,747.48,0.8840
pressure,130,749.23,0.8840
pressure,130,750.98,0.8840
pressure,130,752.74,0.8840
pressure,130,754.49,0.8840
pressure,130,756.24,0.8840
pressure,130,757.99,0.8840
pressure,130,759.74,0.8840
pressure,130,761.49,0.8840
pressure,130,763.24,0.8840
pressure,130,764.99,0.9021
pressure,130,766.74,0.9021
pressure,130,768.49,0.9021
pressure,130,770.24,0.9021
pressure,130,771.99,0.9021
pressure,130,773.74,0.9021
pressure,130,775.49,0.9021
pressure,130,777.24,0.9021
pressure,130,778.99,0.9021
pressure,130,780.74,0.9021
pressure,130,782.49,0.9021
pressure,130,784.25,0.9021
pressure,130,786.00,0.9021
pressure,130,787.75,0.9021
pressure,130,789.50,0.9021
pressure,130,791.25,0.9021
pressure,130,793.00,0.9021
pressure,130,794.75,0.9021
pressure,130,796.50,0.9021
pressure,130,798.25,0.9021
pressure,130,800.00,0.9021
pressure,143,0.00,0.9021
pressure,143,1.75,0.9021
pressure,143,3.50,0.9021
pressure,143,5.25,0.9021
pressure,143,7.00,0.9021
pressure,143,8.75,0.9021
pressure,143,10.50,0.9021
pressure,143,12.25,0.9021
pressure,143,14.00,0.9021
pressure,143,15.75,0.9021
pressure,143,17.51,0.9021
pressure,143,19.26,0.9021
pressure,143,21.01,0.9021
pressure,143,22.76,0.9021
pressure,143,24.51,0.9021
pressure,143,26.26,0.9021
pressure,143,28.01,0.9021
pressure,143,29.76,0.9021
pressure,143,31.51,0.9021
pressure,143,33.26,0.9021
pressure,143,35.01,0.9021
pressure,143,36.76,0.9021
pressure,143,38.51,0.9021
pressure,143,40.26,0.9021
pressure,143,42.01,0.9021
pressure,143,43.76,0.9021
pressure,143,45.51,0.9021
pressure,143,47.26,0.9021
pressure,143,49.02,0.9021
pressure,143,50.77,0.9021
pressure,143,52.52,0.9021
pressure,143,54.27,0.9021
pressure,143,56.02,0.9021
pressure,143,57.77,0.9021
pressure,143,59.52,0.9021
pressure,143,61.27,0.9021
pressure,143,63.02,0.9021
pressure,143,64.77,0.9021
pressure,143,66.52,0.9021
pressure,143,68.27,0.9021
pressure,143,70.02,0.9021
pressure,143,71.77,0.9021
pressure,143,73.52,0.9021
pressure,143,75.27,0.9021
pressure,143,77.02,0.9021
pressure,143,78.77,0.9021
pressure,143,80.53,0.9021
pressure,143,82.28,0.9021
pressure,143,84.03,0.9021
pressure,143,85.78,0.9021
pressure,143,87.53,0.9021
pressure,143,89.28,0.9021
pressure,143,91.03,0.9021
pressure,143,92.78,0.9021
pressure,143,94.53,0.9021
pressure,143,96.28,0.9021
pressure,143,98.03,0.9021
pressure,143,99.78,0.9021
pressure,143,101.53,0.9021
pressure,143,103.28,0.9021
pressure,143,105.03,0.9021
pressure,143,106.78,0.9021
pressure,143,108.53,0.9021
pressure,143,110.28,0.9021
pressure,143,112.04,0.9201
pressure,143,113.79,0.9562
pressure,143,115.54,1.0284
pressure,143,117.29,1.1005
pressure,143,119.04,1.2268
pressure,143,120.79,1.3711
pressure,143,122.54,1.5155
pressure,143,124.29,1.6959
pressure,143,126.04,1.8582
pressure,143,127.79,2.0928
pressure,143,129.54,2.3093
pressure,143,131.29,2.5438
pressure,143,133.04,2.7964
pressure,143,134.79,3.0490
pressure,143,136.54,3.2835
pressure,143,138.29,3.5722
pressure,143,140.04,3.8247
pressure,143,141.79,4.1314
pressure,143,143.54,4.4021
pressure,143,145.30,4.6907
pressure,143,147.05,4.9794
pressure,143,148.80,5.2680
pressure,143,150.55,5.5928
pressure,143,152.30,5.8814
pressure,143,154.05,6.1701
pressure,143,155.80,6.5129
pressure,143,157.55,6.8015
pressure,143,159.30,7.1082
pressure,143,161.05,7.4330
pressure,143,162.80,7.7397
pressure,143,164.55,8.0464
pressure,143,166.30,8.3531
pressure,143,168.05,8.6778
pressure,143,169.80,8.9845
pressure,143,171.55,9.3093
pressure,143,173.30,9.5979
pressure,143,175.05,9.9046
pressure,143,176.81,10.2113
pressure,143,178.56,10.5180
pressure,143,180.31,10.7887
pressure,143,182.06,11.0232
pressure,143,183.81,11.2758
pressure,143,185.56,11.4923
pressure,143,187.31,11.6907
pressure,143,189.06,11.8892
pressure,143,190.81,12.0696
pressure,143,192.56,12.2320
pressure,143,194.31,12.3763
pressure,143,196.06,12.5026
pressure,143,197.81,12.6108
pressure,143,199.56,12.7371
pressure,143,201.31,12.7912
pressure,143,203.06,12.8814
pressure,143,204.81,12.9716
pressure,143,206.56,13.0258
pressure,143,208.32,13.0799
pressure,143,210.07,13.1160
pressure,143,211.82,13.1521
pressure,143,213.57,13.2062
pressure,143,215.32,13.2242
pressure,143,217.07,13.2423
pressure,143,218.82,13.2603
pressure,143,220.57,13.2784
pressure,143,222.32,13.2964
pressure,143,224.07,13.2964
pressure,143,225.82,13.3325
pressure,143,227.57,13.3325
pressure,143,229.32,13.3325
pressure,143,231.07,13.3325
pressure,143,232.82,13.3325
pressure,143,234.57,13.3325
pressure,143,236.32,13.3325
pressure,143,238.07,13.3325
pressure,143,239.82,13.3325
pressure,143,241.58,13.3325
pressure,143,243.33,13.3325
pressure,143,245.08,13.3325
pressure,143,246.83,13.3144
pressure,143,248.58,13.2964
pressure,143,250.33,13.2964
pressure,143,252.08,13.2964
pressure,143,253.83,13.2964
pressure,143,255.58,13.2964
pressure,143,257.33,13.2603
pressure,143,259.08,13.2603
pressure,143,260.83,13.2603
pressure,143,262.58,13.2603
pressure,143,264.33,13.2603
pressure,143,266.08,13.2242
pressure,143,267.83,13.2242
pressure,143,269.58,13.2242
pressure,143,271.33,13.2242
pressure,143,273.09,13.2062
pressure,143,274.84,13.1881
pressure,143,276.59,13.1881
pressure,143,278.34,13.1881
pressure,143,280.09,13.1881
pressure,143,281.84,13.1521
pressure,143,283.59,13.1521
pressure,143,285.34,13.1521
pressure,143,287.09,13.1521
pressure,143,288.84,13.1160
pressure,143,290.59,13.1160
pressure,143,292.34,13.1160
pressure,143,294.09,13.1160
pressure,143,295.84,13.0799
pressure,143,297.59,13.0799
pressure,143,299.34,13.0799
pressure,143,301.09,13.0799
pressure,143,302.84,13.0438
pressure,143,304.60,13.0438
pressure,143,306.35,13.0438
pressure,143,308.10,13.0438
pressure,143,309.85,13.0077
pressure,143,311.60,13.0077
pressure,143,313.35,13.0077
pressure,143,315.10,13.0077
pressure,143,316.85,12.9897
pressure,143,318.60,12.9716
pressure,143,320.35,12.9716
pressure,143,322.10,12.9716
pressure,143,323.85,12.9716
pressure,143,325.60,12.9356
pressure,143,327.35,12.9356
pressure,143,329.10,12.9356
pressure,143,330.85,12.8995
pressure,143,332.60,12.8814
pressure,143,334.35,12.8634
pressure,143,336.11,12.8454
pressure,143,337.86,12.8093
pressure,143,339.61,12.7732
pressure,143,341.36,12.7552
pressure,143,343.11,12.7191
pressure,143,344.86,12.7010
pressure,143,346.61,12.6469
pressure,143,348.36,12.6108
pressure,143,350.11,12.5747
pressure,143,351.86,12.5387
pressure,143,353.61,12.5026
pressure,143,355.36,12.4665
pressure,143,357.11,12.4304
pressure,143,358.86,12.3943
pressure,143,360.61,12.3582
pressure,143,362.36,12.3041
pressure,143,364.11,12.2500
pressure,143,365.86,12.2139
pressure,143,367.61,12.1778
pressure,143,369.37,12.1418
pressure,143,371.12,12.0876
pressure,143,372.87,12.0335
pressure,143,374.62,11.9974
pressure,143,376.37,11.9613
pressure,143,378.12,11.8892
pressure,143,379.87,11.8531
pressure,143,381.62,11.7990
pressure,143,383.37,11.7448
pressure,143,385.12,11.7088
pressure,143,386.87,11.6546
pressure,143,388.62,11.6005
pressure,143,390.37,11.5464
pressure,143,392.12,11.5103
pressure,143,393.87,11.4381
pressure,143,395.62,11.4021
pressure,143,397.37,11.3299
pressure,143,399.12,11.2577
pressure,143,400.88,11.2216
pressure,143,402.63,11.1495
pressure,143,404.38,11.0773
pressure,143,406.13,10.9691
pressure,143,407.88,10.8247
pressure,143,409.63,10.6082
pressure,143,411.38,10.2835
pressure,143,413.13,9.9407
pressure,143,414.88,9.5077
pressure,143,416.63,9.0387
pressure,143,418.38,8.5515
pressure,143,420.13,8.0284
pressure,143,421.88,7.5593
pressure,143,423.63,7.1263
pressure,143,425.38,6.6933
pressure,143,427.13,6.2784
pressure,143,428.88,5.9175
pressure,143,430.63,5.5567
pressure,143,432.39,5.2320
pressure,143,434.14,4.9072
pressure,143,435.89,4.6186
pressure,143,437.64,4.3479
pressure,143,439.39,4.0773
pressure,143,441.14,3.8428
pressure,143,442.89,3.6082
pressure,143,444.64,3.3918
pressure,143,446.39,3.1933
pressure,143,448.14,2.9948
pressure,143,449.89,2.8144
pressure,143,451.64,2.6340
pressure,143,453.39,2.4897
pressure,143,455.14,2.3454
pressure,143,456.89,2.1830
pressure,143,458.64,2.0567
pressure,143,460.39,1.9304
pressure,143,462.14,1.8222
pressure,143,463.89,1.6959
pressure,143,465.65,1.6057
pressure,143,467.40,1.4974
pressure,143,469.15,1.4072
pressure,143,470.90,1.3351
pressure,143,472.65,1.2448
pressure,143,474.40,1.1727
pressure,143,476.15,1.1005
pressure,143,477.90,1.0284
pressure,143,479.65,0.9742
pressure,143,481.40,0.9021
pressure,143,483.15,0.8479
pressure,143,484.90,0.8119
pressure,143,486.65,0.7397
pressure,143,488.40,0.7036
pressure,143,490.15,0.6495
pressure,143,491.90,0.6134
pressure,143,493.65,0.5773
pressure,143,495.40,0.5593
pressure,143,497.16,0.5593
pressure,143,498.91,0.5412
pressure,143,500.66,0.5412
pressure,143,502.41,0.5232
pressure,143,504.16,0.5232
pressure,143,505.91,0.5232
pressure,143,507.66,0.5232
pressure,143,509.41,0.5232
pressure,143,511.16,0.5052
pressure,143,512.91,0.5052
pressure,143,514.66,0.5052
pressure,143,516.41,0.5052
pressure,143,518.16,0.4871
pressure,143,519.91,0.4871
pressure,143,521.66,0.4871
pressure,143,523.41,0.4871
pressure,143,525.16,0.4871
pressure,143,526.91,0.4871
pressure,143,528.67,0.4871
pressure,143,530.42,0.4691
pressure,143,532.17,0.4691
pressure,143,533.92,0.4691
pressure,143,535.67,0.4691
pressure,143,537.42,0.4691
pressure,143,539.17,0.4691
pressure,143,540.92,0.4871
pressure,143,542.67,0.4871
pressure,143,544.42,0.4871
pressure,143,546.17,0.4871
pressure,143,547.92,0.4871
pressure,143,549.67,0.4871
pressure,143,551.42,0.4871
pressure,143,553.17,0.4871
pressure,143,554.92,0.4871
pressure,143,556.67,0.4871
pressure,143,558.42,0.4871
pressure,143,560.18,0.5052
pressure,143,561.93,0.5052
pressure,143,563.68,0.5052
pressure,143,565.43,0.5052
pressure,143,567.18,0.5052
pressure,143,568.93,0.5052
pressure,143,570.68,0.5232
pressure,143,572.43,0.5232
pressure,143,574.18,0.5232
pressure,143,575.93,0.5232
pressure,143,577.68,0.5232
pressure,143,579.43,0.5232
pressure,143,581.18,0.5232
pressure,143,582.93,0.5232
pressure,143,584.68,0.5232
pressure,143,586.43,0.5232
pressure,143,588.18,0.5412
pressure,143,589.93,0.5412
pressure,143,591.68,0.5412
pressure,143,593.44,0.5412
pressure,143,595.19,0.5412
pressure,143,596.94,0.5412
pressure,143,598.69,0.5412
pressure,143,600.44,0.5412
pressure,143,602.19,0.5412
pressure,143,603.94,0.5412
pressure,143,605.69,0.5412
pressure,143,607.44,0.5412
pressure,143,609.19,0.5412
pressure,143,610.94,0.5412
pressure,143,612.69,0.5412
pressure,143,614.44,0.5412
pressure,143,616.19,0.5412
pressure,143,617.94,0.5412
pressure,143,619.69,0.5412
pressure,143,621.44,0.5412
pressure,143,623.19,0.5412
pressure,143,624.95,0.5412
pressure,143,626.70,0.5412
pressure,143,628.45,0.5412
pressure,143,630.20,0.5412
pressure,143,631.95,0.5412
pressure,143,633.70,0.5412
pressure,143,635.45,0.5593
pressure,143,637.20,0.5593
pressure,143,638.95,0.5593
pressure,143,640.70,0.5593
pressure,143,642.45,0.5593
pressure,143,644.20,0.5593
pressure,143,645.95,0.5593
pressure,143,647.70,0.5593
pressure,143,649.45,0.5593
pressure,143,651.20,0.5593
pressure,143,652.95,0.5593
pressure,143,654.70,0.5593
pressure,143,656.46,0.5593
pressure,143,658.21,0.5593
pressure,143,659.96,0.5593
pressure,143,661.71,0.5593
pressure,143,663.46,0.5593
pressure,143,665.21,0.5593
pressure,143,666.96,0.5593
pressure,143,668.71,0.5593
pressure,143,670.46,0.5593
pressure,143,672.21,0.5593
pressure,143,673.96,0.5593
pressure,143,675.71,0.5773
pressure,143,677.46,0.5773
pressure,143,679.21,0.5954
pressure,143,680.96,0.5954
pressure,143,682.71,0.5954
pressure,143,684.46,0.6134
pressure,143,686.21,0.6314
pressure,143,687.96,0.6314
pressure,143,689.72,0.6314
pressure,143,691.47,0.6495
pressure,143,693.22,0.6495
pressure,143,694.97,0.6675
pressure,143,696.72,0.6675
pressure,143,698.47,0.6856
pressure,143,700.22,0.7036
pressure,143,701.97,0.7036
pressure,143,703.72,0.7036
pressure,143,705.47,0.7216
pressure,143,707.22,0.7397
pressure,143,708.97,0.7397
pressure,143,710.72,0.7577
pressure,143,712.47,0.7577
pressure,143,714.22,0.7758
pressure,143,715.97,0.7758
pressure,143,717.72,0.7938
pressure,143,719.47,0.8119
pressure,143,721.23,0.8119
pressure,143,722.98,0.8119
pressure,143,724.73,0.8299
pressure,143,726.48,0.8479
pressure,143,728.23,0.8479
pressure,143,729.98,0.8660
pressure,143,731.73,0.8660
pressure,143,733.48,0.8840
pressure,143,735.23,0.8840
pressure,143,736.98,0.8840
pressure,143,738.73,0.8840
pressure,143,740.48,0.8840
pressure,143,742.23,0.8840
pressure,143,743.98,0.8840
pressure,143,745.73,0.8840
pressure,143,747.48,0.8840
pressure,143,749.23,0.8840
pressure,143,750.98,0.8840
pressure,143,752.74,0.8840
pressure,143,754.49,0.8840
pressure,143,756.24,0.8840
pressure,143,757.99,0.8840
pressure,143,759.74,0.8840
pressure,143,761.49,0.8840
pressure,143,763.24,0.8840
pressure,143,764.99,0.9021
pressure,143,766.74,0.9021
pressure,143,768.49,0.9021
pressure,143,770.24,0.9021
pressure,143,771.99,0.9021
pressure,143,773.74,0.9021
pressure,143,775.49,0.9021
pressure,143,777.24,0.9021
pressure,143,778.99,0.9021
pressure,143,780.74,0.9021
pressure,143,782.49,0.9021
pressure,143,784.25,0.9021
pressure,143,786.00,0.9021
pressure,143,787.75,0.9021
pressure,143,789.50,0.9021
pressure,143,791.25,0.9021
pressure,143,793.00,0.9021
pressure,143,794.75,0.9021
pressure,143,796.50,0.9021
pressure,143,798.25,0.9021
pressure,143,800.00,0.9021
volume,117,0.00,135.1289
volume,117,1.75,135.1289
volume,117,3.50,135.1289
volume,117,5.25,135.1289
volume,117,7.00,135.1289
volume,117,8.75,135.1289
volume,117,10.50,135.1289
volume,117,12.25,135.1289
volume,117,14.00,135.3093
volume,117,15.75,135.3093
volume,117,17.51,135.3093
volume,117,19.26,135.3093
volume,117,21.01,135.3093
volume,117,22.76,135.3093
volume,117,24.51,135.3093
volume,117,26.26,135.3093
volume,117,28.01,135.3093
volume,117,29.76,135.3093
volume,117,31.51,135.3093
volume,117,33.26,135.3093
volume,117,35.01,135.3093
volume,117,36.76,135.3093
volume,117,38.51,135.3093
volume,117,40.26,135.3093
volume,117,42.01,135.3093
volume,117,43.76,135.3093
volume,117,45.51,135.3093
volume,117,47.26,135.3093
volume,117,49.02,135.3093
volume,117,50.77,135.3093
volume,117,52.52,135.3093
volume,117,54.27,135.3093
volume,117,56.02,135.3093
volume,117,57.77,135.3093
volume,117,59.52,135.3093
volume,117,61.27,135.3093
volume,117,63.02,135.3093
volume,117,64.77,135.3093
volume,117,66.52,135.3093
volume,117,68.27,135.3093
volume,117,70.02,135.3093
volume,117,71.77,135.3093
volume,117,73.52,135.3093
volume,117,75.27,135.3093
volume,117,77.02,135.3093
volume,117,78.77,135.3093
volume,117,80.53,135.3093
volume,117,82.28,135.3093
volume,117,84.03,135.3093
volume,117,85.78,135.3093
volume,117,87.53,135.3093
volume,117,89.28,135.3093
volume,117,91.03,135.3093
volume,117,92.78,135.3093
volume,117,94.53,135.3093
volume,117,96.28,135.3093
volume,117,98.03,135.3093
volume,117,99.78,135.3093
volume,117,101.53,135.3093
volume,117,103.28,135.3093
volume,117,105.03,135.3093
volume,117,106.78,135.3093
volume,117,108.53,135.3093
volume,117,110.28,135.3093
volume,117,112.04,135.3093
volume,117,113.79,135.3093
volume,117,115.54,135.3093
volume,117,117.29,135.3093
volume,117,119.04,135.3093
volume,117,120.79,135.3093
volume,117,122.54,135.3093
volume,117,124.29,135.3093
volume,117,126.04,135.3093
volume,117,127.79,135.3093
volume,117,129.54,135.3093
volume,117,131.29,135.3093
volume,117,133.04,135.3093
volume,117,134.79,135.3093
volume,117,136.54,135.3093
volume,117,138.29,135.3093
volume,117,140.04,135.3093
volume,117,141.79,135.3093
volume,117,143.54,135.3093
volume,117,145.30,135.3093
volume,117,147.05,135.3093
volume,117,148.80,135.1289
volume,117,150.55,135.1289
volume,117,152.30,135.1289
volume,117,154.05,135.1289
volume,117,155.80,135.1289
volume,117,157.55,135.1289
volume,117,159.30,135.1289
volume,117,161.05,135.1289
volume,117,162.80,135.1289
volume,117,164.55,136.0309
volume,117,166.30,136.0309
volume,117,168.05,136.0309
volume,117,169.80,135.6701
volume,117,171.55,135.6701
volume,117,173.30,135.3093
volume,117,175.05,135.3093
volume,117,176.81,134.9485
volume,117,178.56,134.5876
volume,117,180.31,134.2268
volume,117,182.06,133.8660
volume,117,183.81,133.5052
volume,117,185.56,133.1443
volume,117,187.31,132.6031
volume,117,189.06,132.2423
volume,117,190.81,131.8814
volume,117,192.56,131.1598
volume,117,194.31,130.7990
volume,117,196.06,130.0773
volume,117,197.81,129.7165
volume,117,199.56,128.9948
volume,117,201.31,128.4536
volume,117,203.06,127.9124
volume,117,204.81,127.3711
volume,117,206.56,126.6495
volume,117,208.32,126.1082
volume,117,210.07,125.5670
volume,117,211.82,124.8454
volume,117,213.57,124.3041
volume,117,215.32,123.5825
volume,117,217.07,123.0412
volume,117,218.82,122.5000
volume,117,220.57,121.7784
volume,117,222.32,121.2371
volume,117,224.07,120.6959
volume,117,225.82,119.9742
volume,117,227.57,119.6134
volume,117,229.32,118.8918
volume,117,231.07,118.1701
volume,117,232.82,117.6289
volume,117,234.57,117.0876
volume,117,236.32,116.5464
volume,117,238.07,115.8247
volume,117,239.82,115.2835
volume,117,241.58,114.7423
volume,117,243.33,114.0206
volume,117,245.08,113.6598
volume,117,246.83,112.9381
volume,117,248.58,112.5773
volume,117,250.33,111.8557
volume,117,252.08,111.3144
volume,117,253.83,110.7732
volume,117,255.58,110.2320
volume,117,257.33,109.6907
volume,117,259.08,109.1495
volume,117,260.83,108.4278
volume,117,262.58,108.0670
volume,117,264.33,107.3454
volume,117,266.08,106.9845
volume,117,267.83,106.2629
volume,117,269.58,105.9021
volume,117,271.33,105.1804
volume,117,273.09,104.8196
volume,117,274.84,104.2784
volume,117,276.59,103.7371
volume,117,278.34,103.3763
volume,117,280.09,102.6546
volume,117,281.84,102.2938
volume,117,283.59,101.7526
volume,117,285.34,101.2113
volume,117,287.09,100.8505
volume,117,288.84,100.3093
volume,117,290.59,99.7680
volume,117,292.34,99.4072
volume,117,294.09,98.8660
volume,117,295.84,98.3247
volume,117,297.59,97.9639
volume,117,299.34,97.6031
volume,117,301.09,96.8814
volume,117,302.84,96.5206
volume,117,304.60,96.1598
volume,117,306.35,95.7990
volume,117,308.10,95.0773
volume,117,309.85,94.7165
volume,117,311.60,94.3557
volume,117,313.35,93.9948
volume,117,315.10,93.2732
volume,117,316.85,92.9124
volume,117,318.60,92.5515
volume,117,320.35,92.1907
volume,117,322.10,91.8299
volume,117,323.85,91.2887
volume,117,325.60,90.7474
volume,117,327.35,90.3866
volume,117,329.10,90.0258
volume,117,330.85,89.6649
volume,117,332.60,89.3041
volume,117,334.35,88.9433
volume,117,336.11,88.4021
volume,117,337.86,88.0412
volume,117,339.61,87.6804
volume,117,341.36,87.3196
volume,117,343.11,86.9588
volume,117,344.86,86.5979
volume,117,346.61,86.2371
volume,117,348.36,85.8763
volume,117,350.11,85.5155
volume,117,351.86,85.1546
volume,117,353.61,84.7938
volume,117,355.36,84.4330
volume,117,357.11,84.0722
volume,117,358.86,83.7113
volume,117,360.61,83.3505
volume,117,362.36,82.9897
volume,117,364.11,82.6289
volume,117,365.86,82.6289
volume,117,367.61,82.2680
volume,117,369.37,81.9072
volume,117,371.12,81.5464
volume,117,372.87,81.3660
volume,117,374.62,81.0052
volume,117,376.37,80.8247
volume,117,378.12,80.4639
volume,117,379.87,80.2835
volume,117,381.62,80.1031
volume,117,383.37,79.7423
volume,117,385.12,79.5619
volume,117,386.87,79.3814
volume,117,388.62,79.0206
volume,117,390.37,78.8402
volume,117,392.12,78.6598
volume,117,393.87,78.4794
volume,117,395.62,78.2990
volume,117,397.37,78.1186
volume,117,399.12,77.9381
volume,117,400.88,77.7577
volume,117,402.63,77.5773
volume,117,404.38,77.3969
volume,117,406.13,77.3969
volume,117,407.88,77.0361
volume,117,409.63,77.0361
volume,117,411.38,77.0361
volume,117,413.13,77.0361
volume,117,414.88,77.0361
volume,117,416.63,77.0361
volume,117,418.38,77.0361
volume,117,420.13,77.0361
volume,117,421.88,77.0361
volume,117,423.63,77.0361
volume,117,425.38,77.0361
volume,117,427.13,77.0361
volume,117,428.88,77.0361
volume,117,430.63,77.0361
volume,117,432.39,77.0361
volume,117,434.14,77.0361
volume,117,435.89,77.0361
volume,117,437.64,77.0361
volume,117,439.39,77.0361
volume,117,441.14,77.0361
volume,117,442.89,77.0361
volume,117,444.64,77.0361
volume,117,446.39,77.0361
volume,117,448.14,77.0361
volume,117,449.89,77.0361
volume,117,451.64,77.0361
volume,117,453.39,77.0361
volume,117,455.14,77.0361
volume,117,456.89,77.0361
volume,117,458.64,77.0361
volume,117,460.39,77.0361
volume,117,462.14,77.0361
volume,117,463.89,77.0361
volume,117,465.65,77.0361
volume,117,467.40,77.0361
volume,117,469.15,77.0361
volume,117,470.90,77.0361
volume,117,472.65,77.0361
volume,117,474.40,77.0361
volume,117,476.15,77.0361
volume,117,477.90,77.0361
volume,117,479.65,77.0361
volume,117,481.40,77.0361
volume,117,483.15,77.0361
volume,117,484.90,77.0361
volume,117,486.65,77.0361
volume,117,488.40,77.0361
volume,117,490.15,77.0361
volume,117,491.90,77.0361
volume,117,493.65,77.0361
volume,117,495.40,77.0361
volume,117,497.16,77.2165
volume,117,498.91,77.5773
volume,117,500.66,77.7577
volume,117,502.41,78.2990
volume,117,504.16,78.6598
volume,117,505.91,79.3814
volume,117,507.66,80.1031
volume,117,509.41,80.8247
volume,117,511.16,81.5464
volume,117,512.91,82.4485
volume,117,514.66,83.5309
volume,117,516.41,84.6134
volume,117,518.16,85.6959
volume,117,519.91,86.7784
volume,117,521.66,88.0412
volume,117,523.41,89.1237
volume,117,525.16,90.3866
volume,117,526.91,91.6495
volume,117,528.67,92.7320
volume,117,530.42,93.8144
volume,117,532.17,95.0773
volume,117,533.92,96.3402
volume,117,535.67,97.4227
volume,117,537.42,98.6856
volume,117,539.17,99.7680
volume,117,540.92,100.8505
volume,117,542.67,101.9330
volume,117,544.42,103.0155
volume,117,546.17,103.9175
volume,117,547.92,105.0000
volume,117,549.67,105.9021
volume,117,551.42,106.8041
volume,117,553.17,107.7062
volume,117,554.92,108.4278
volume,117,556.67,109.3299
volume,117,558.42,110.0515
volume,117,560.18,110.7732
volume,117,561.93,111.4948
volume,117,563.68,112.2165
volume,117,565.43,112.7577
volume,117,567.18,113.2990
volume,117,568.93,113.8402
volume,117,570.68,114.3814
volume,117,572.43,114.9227
volume,117,574.18,115.2835
volume,117,575.93,115.8247
volume,117,577.68,116.1856
volume,117,579.43,116.5464
volume,117,581.18,116.9072
volume,117,582.93,117.2680
volume,117,584.68,117.6289
volume,117,586.43,117.8093
volume,117,588.18,118.1701
volume,117,589.93,118.5309
volume,117,591.68,118.8918
volume,117,593.44,119.0722
volume,117,595.19,119.2526
volume,117,596.94,119.4330
volume,117,598.69,119.7938
volume,117,600.44,119.7938
volume,117,602.19,120.1546
volume,117,603.94,120.1546
volume,117,605.69,120.5155
volume,117,607.44,120.5155
volume,117,609.19,120.8763
volume,117,610.94,120.8763
volume,117,612.69,121.0567
volume,117,614.44,121.2371
volume,117,616.19,121.2371
volume,117,617.94,121.4175
volume,117,619.69,121.5979
volume,117,621.44,121.5979
volume,117,623.19,121.7784
volume,117,624.95,121.7784
volume,117,626.70,121.9588
volume,117,628.45,122.1392
volume,117,630.20,122.1392
volume,117,631.95,122.1392
volume,117,633.70,122.1392
volume,117,635.45,122.5000
volume,117,637.20,122.5000
volume,117,638.95,122.5000
volume,117,640.70,122.5000
volume,117,642.45,122.5000
volume,117,644.20,122.8608
volume,117,645.95,122.8608
volume,117,647.70,122.8608
volume,117,649.45,122.8608
volume,117,651.20,122.8608
volume,117,652.95,122.8608
volume,117,654.70,123.0412
volume,117,656.46,123.2216
volume,117,658.21,123.2216
volume,117,659.96,123.2216
volume,117,661.71,123.2216
volume,117,663.46,123.2216
volume,117,665.21,123.2216
volume,117,666.96,123.2216
volume,117,668.71,123.4021
volume,117,670.46,123.4021
volume,117,672.21,123.4021
volume,117,673.96,123.4021
volume,117,675.71,123.5825
volume,117,677.46,123.7629
volume,117,679.21,123.9433
volume,117,680.96,124.1237
volume,117,682.71,124.3041
volume,117,684.46,124.6649
volume,117,686.21,124.8454
volume,117,687.96,125.2062
volume,117,689.72,125.3866
volume,117,691.47,125.7474
volume,117,693.22,126.1082
volume,117,694.97,126.4691
volume,117,696.72,126.8299
volume,117,698.47,127.1907
volume,117,700.22,127.3711
volume,117,701.97,127.9124
volume,117,703.72,128.2732
volume,117,705.47,128.6340
volume,117,707.22,128.9948
volume,117,708.97,129.3557
volume,117,710.72,129.7165
volume,117,712.47,130.0773
volume,117,714.22,130.4381
volume,117,715.97,130.7990
volume,117,717.72,130.9794
volume,117,719.47,131.3402
volume,117,721.23,131.7010
volume,117,722.98,132.0619
volume,117,724.73,132.4227
volume,117,726.48,132.7835
volume,117,728.23,133.1443
volume,117,729.98,133.5052
volume,117,731.73,133.8660
volume,117,733.48,134.2268
volume,117,735.23,134.2268
volume,117,736.98,134.5876
volume,117,738.73,134.9485
volume,117,740.48,134.9485
volume,117,742.23,134.9485
volume,117,743.98,135.3093
volume,117,745.73,135.3093
volume,117,747.48,135.3093
volume,117,749.23,135.6701
volume,117,750.98,135.6701
volume,117,752.74,135.6701
volume,117,754.49,135.6701
volume,117,756.24,135.6701
volume,117,757.99,134.7680
volume,117,759.74,134.7680
volume,117,761.49,134.7680
volume,117,763.24,134.7680
volume,117,764.99,134.7680
volume,117,766.74,134.9485
volume,117,768.49,134.9485
volume,117,770.24,134.9485
volume,117,771.99,134.9485
volume,117,773.74,134.9485
volume,117,775.49,134.9485
volume,117,777.24,135.1289
volume,117,778.99,135.1289
volume,117,780.74,135.1289
volume,117,782.49,135.1289
volume,117,784.25,135.1289
volume,117,786.00,135.1289
volume,117,787.75,135.1289
